divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,2,3,2,1,0,1,3,4,1,3,1,5,3,4,1,0	0.001	nan	0:0.00285971103[&age_median=0.00285971103,age_mean=0.00285971103,age_n=1,age_range={0.00285971103,0.00285971103},age_hpdi_95={0.00285971103,0.00285971103},age_qi_95={0.00285971103,0.00285971103}],1:0.00034237594[&age_median=0.00034237594,age_mean=0.00034237594,age_n=1,age_range={0.00034237594,0.00034237594},age_hpdi_95={0.00034237594,0.00034237594},age_qi_95={0.00034237594,0.00034237594}],2:0.00024556217[&age_median=0.00024556217,age_mean=0.00024556217,age_n=1,age_range={0.00024556217,0.00024556217},age_hpdi_95={0.00024556217,0.00024556217},age_qi_95={0.00024556217,0.00024556217}],3:0.00035275401[&age_median=0.00035275401,age_mean=0.00035275401,age_n=1,age_range={0.00035275401,0.00035275401},age_hpdi_95={0.00035275401,0.00035275401},age_qi_95={0.00035275401,0.00035275401}],4:0.00254984386[&age_median=0.00254984386,age_mean=0.00254984386,age_n=1,age_range={0.00254984386,0.00254984386},age_hpdi_95={0.00254984386,0.00254984386},age_qi_95={0.00254984386,0.00254984386}],5:0.00237372891[&age_median=0.00237372891,age_mean=0.00237372891,age_n=1,age_range={0.00237372891,0.00237372891},age_hpdi_95={0.00237372891,0.00237372891},age_qi_95={0.00237372891,0.00237372891}]
0,1,2,1,1,1,2,3,0,1,1,0,0,0,2,3,2,2	0.001	nan	0:0.00038235299[&age_median=0.00038235299,age_mean=0.00038235299,age_n=1,age_range={0.00038235299,0.00038235299},age_hpdi_95={0.00038235299,0.00038235299},age_qi_95={0.00038235299,0.00038235299}],1:0.00235924562[&age_median=0.00235924562,age_mean=0.00235924562,age_n=1,age_range={0.00235924562,0.00235924562},age_hpdi_95={0.00235924562,0.00235924562},age_qi_95={0.00235924562,0.00235924562}],2:0.0011545442[&age_median=0.0011545442,age_mean=0.0011545442,age_n=1,age_range={0.0011545442,0.0011545442},age_hpdi_95={0.0011545442,0.0011545442},age_qi_95={0.0011545442,0.0011545442}],3:0.00152144045[&age_median=0.00152144045,age_mean=0.00152144045,age_n=1,age_range={0.00152144045,0.00152144045},age_hpdi_95={0.00152144045,0.00152144045},age_qi_95={0.00152144045,0.00152144045}]
0,1,2,1,3,4,5,6,4,7,4,5,8,9,3,6,10,4	0.001	nan	0:0.00023613095[&age_median=0.00023613095,age_mean=0.00023613095,age_n=1,age_range={0.00023613095,0.00023613095},age_hpdi_95={0.00023613095,0.00023613095},age_qi_95={0.00023613095,0.00023613095}],1:0.00012288443[&age_median=0.00012288443,age_mean=0.00012288443,age_n=1,age_range={0.00012288443,0.00012288443},age_hpdi_95={0.00012288443,0.00012288443},age_qi_95={0.00012288443,0.00012288443}],2:0.00037341521[&age_median=0.00037341521,age_mean=0.00037341521,age_n=1,age_range={0.00037341521,0.00037341521},age_hpdi_95={0.00037341521,0.00037341521},age_qi_95={0.00037341521,0.00037341521}],3:0.00612783783[&age_median=0.00612783783,age_mean=0.00612783783,age_n=1,age_range={0.00612783783,0.00612783783},age_hpdi_95={0.00612783783,0.00612783783},age_qi_95={0.00612783783,0.00612783783}],4:0.00203658201[&age_median=0.00203658201,age_mean=0.00203658201,age_n=1,age_range={0.00203658201,0.00203658201},age_hpdi_95={0.00203658201,0.00203658201},age_qi_95={0.00203658201,0.00203658201}],5:0.00042546789[&age_median=0.00042546789,age_mean=0.00042546789,age_n=1,age_range={0.00042546789,0.00042546789},age_hpdi_95={0.00042546789,0.00042546789},age_qi_95={0.00042546789,0.00042546789}],6:0.00027632122[&age_median=0.00027632122,age_mean=0.00027632122,age_n=1,age_range={0.00027632122,0.00027632122},age_hpdi_95={0.00027632122,0.00027632122},age_qi_95={0.00027632122,0.00027632122}],7:0.00183903814[&age_median=0.00183903814,age_mean=0.00183903814,age_n=1,age_range={0.00183903814,0.00183903814},age_hpdi_95={0.00183903814,0.00183903814},age_qi_95={0.00183903814,0.00183903814}],8:0.00025914629[&age_median=0.00025914629,age_mean=0.00025914629,age_n=1,age_range={0.00025914629,0.00025914629},age_hpdi_95={0.00025914629,0.00025914629},age_qi_95={0.00025914629,0.00025914629}],9:0.00386119882[&age_median=0.00386119882,age_mean=0.00386119882,age_n=1,age_range={0.00386119882,0.00386119882},age_hpdi_95={0.00386119882,0.00386119882},age_qi_95={0.00386119882,0.00386119882}],10:0.01222493848[&age_median=0.01222493848,age_mean=0.01222493848,age_n=1,age_range={0.01222493848,0.01222493848},age_hpdi_95={0.01222493848,0.01222493848},age_qi_95={0.01222493848,0.01222493848}]
0,1,1,2,2,0,3,1,3,4,5,6,7,8,2,3,9,4	0.001	nan	0:0.00121815202[&age_median=0.00121815202,age_mean=0.00121815202,age_n=1,age_range={0.00121815202,0.00121815202},age_hpdi_95={0.00121815202,0.00121815202},age_qi_95={0.00121815202,0.00121815202}],1:0.00059204142[&age_median=0.00059204142,age_mean=0.00059204142,age_n=1,age_range={0.00059204142,0.00059204142},age_hpdi_95={0.00059204142,0.00059204142},age_qi_95={0.00059204142,0.00059204142}],2:0.00033373433[&age_median=0.00033373433,age_mean=0.00033373433,age_n=1,age_range={0.00033373433,0.00033373433},age_hpdi_95={0.00033373433,0.00033373433},age_qi_95={0.00033373433,0.00033373433}],3:0.00133752265[&age_median=0.00133752265,age_mean=0.00133752265,age_n=1,age_range={0.00133752265,0.00133752265},age_hpdi_95={0.00133752265,0.00133752265},age_qi_95={0.00133752265,0.00133752265}],4:0.00023104558[&age_median=0.00023104558,age_mean=0.00023104558,age_n=1,age_range={0.00023104558,0.00023104558},age_hpdi_95={0.00023104558,0.00023104558},age_qi_95={0.00023104558,0.00023104558}],5:0.00154317924[&age_median=0.00154317924,age_mean=0.00154317924,age_n=1,age_range={0.00154317924,0.00154317924},age_hpdi_95={0.00154317924,0.00154317924},age_qi_95={0.00154317924,0.00154317924}],6:0.00214317545[&age_median=0.00214317545,age_mean=0.00214317545,age_n=1,age_range={0.00214317545,0.00214317545},age_hpdi_95={0.00214317545,0.00214317545},age_qi_95={0.00214317545,0.00214317545}],7:0.00074010824[&age_median=0.00074010824,age_mean=0.00074010824,age_n=1,age_range={0.00074010824,0.00074010824},age_hpdi_95={0.00074010824,0.00074010824},age_qi_95={0.00074010824,0.00074010824}],8:0.00031972371[&age_median=0.00031972371,age_mean=0.00031972371,age_n=1,age_range={0.00031972371,0.00031972371},age_hpdi_95={0.00031972371,0.00031972371},age_qi_95={0.00031972371,0.00031972371}],9:0.00042027854[&age_median=0.00042027854,age_mean=0.00042027854,age_n=1,age_range={0.00042027854,0.00042027854},age_hpdi_95={0.00042027854,0.00042027854},age_qi_95={0.00042027854,0.00042027854}]
0,0,1,1,0,2,1,2,2,0,0,0,0,2,0,1,0,1	0.001	nan	0:0.00091016724[&age_median=0.00091016724,age_mean=0.00091016724,age_n=1,age_range={0.00091016724,0.00091016724},age_hpdi_95={0.00091016724,0.00091016724},age_qi_95={0.00091016724,0.00091016724}],1:0.00018000436[&age_median=0.00018000436,age_mean=0.00018000436,age_n=1,age_range={0.00018000436,0.00018000436},age_hpdi_95={0.00018000436,0.00018000436},age_qi_95={0.00018000436,0.00018000436}],2:0.00105010717[&age_median=0.00105010717,age_mean=0.00105010717,age_n=1,age_range={0.00105010717,0.00105010717},age_hpdi_95={0.00105010717,0.00105010717},age_qi_95={0.00105010717,0.00105010717}]
0,1,2,2,3,4,5,0,6,7,8,9,10,11,12,13,6,11	0.001	nan	0:0.00940534421[&age_median=0.00940534421,age_mean=0.00940534421,age_n=1,age_range={0.00940534421,0.00940534421},age_hpdi_95={0.00940534421,0.00940534421},age_qi_95={0.00940534421,0.00940534421}],1:0.00297878452[&age_median=0.00297878452,age_mean=0.00297878452,age_n=1,age_range={0.00297878452,0.00297878452},age_hpdi_95={0.00297878452,0.00297878452},age_qi_95={0.00297878452,0.00297878452}],2:0.00127124145[&age_median=0.00127124145,age_mean=0.00127124145,age_n=1,age_range={0.00127124145,0.00127124145},age_hpdi_95={0.00127124145,0.00127124145},age_qi_95={0.00127124145,0.00127124145}],3:0.00015960824[&age_median=0.00015960824,age_mean=0.00015960824,age_n=1,age_range={0.00015960824,0.00015960824},age_hpdi_95={0.00015960824,0.00015960824},age_qi_95={0.00015960824,0.00015960824}],4:0.00057342311[&age_median=0.00057342311,age_mean=0.00057342311,age_n=1,age_range={0.00057342311,0.00057342311},age_hpdi_95={0.00057342311,0.00057342311},age_qi_95={0.00057342311,0.00057342311}],5:0.00480421148[&age_median=0.00480421148,age_mean=0.00480421148,age_n=1,age_range={0.00480421148,0.00480421148},age_hpdi_95={0.00480421148,0.00480421148},age_qi_95={0.00480421148,0.00480421148}],6:0.00103739903[&age_median=0.00103739903,age_mean=0.00103739903,age_n=1,age_range={0.00103739903,0.00103739903},age_hpdi_95={0.00103739903,0.00103739903},age_qi_95={0.00103739903,0.00103739903}],7:0.00028939497[&age_median=0.00028939497,age_mean=0.00028939497,age_n=1,age_range={0.00028939497,0.00028939497},age_hpdi_95={0.00028939497,0.00028939497},age_qi_95={0.00028939497,0.00028939497}],8:0.00373095053[&age_median=0.00373095053,age_mean=0.00373095053,age_n=1,age_range={0.00373095053,0.00373095053},age_hpdi_95={0.00373095053,0.00373095053},age_qi_95={0.00373095053,0.00373095053}],9:0.00201263578[&age_median=0.00201263578,age_mean=0.00201263578,age_n=1,age_range={0.00201263578,0.00201263578},age_hpdi_95={0.00201263578,0.00201263578},age_qi_95={0.00201263578,0.00201263578}],10:0.00015438763[&age_median=0.00015438763,age_mean=0.00015438763,age_n=1,age_range={0.00015438763,0.00015438763},age_hpdi_95={0.00015438763,0.00015438763},age_qi_95={0.00015438763,0.00015438763}],11:0.00203481683[&age_median=0.00203481683,age_mean=0.00203481683,age_n=1,age_range={0.00203481683,0.00203481683},age_hpdi_95={0.00203481683,0.00203481683},age_qi_95={0.00203481683,0.00203481683}],12:0.00028828781[&age_median=0.00028828781,age_mean=0.00028828781,age_n=1,age_range={0.00028828781,0.00028828781},age_hpdi_95={0.00028828781,0.00028828781},age_qi_95={0.00028828781,0.00028828781}],13:0.00215688331[&age_median=0.00215688331,age_mean=0.00215688331,age_n=1,age_range={0.00215688331,0.00215688331},age_hpdi_95={0.00215688331,0.00215688331},age_qi_95={0.00215688331,0.00215688331}]
0,0,1,1,2,2,0,1,0,0,1,0,0,0,0,1,2,0	0.001	nan	0:0.00037224031[&age_median=0.00037224031,age_mean=0.00037224031,age_n=1,age_range={0.00037224031,0.00037224031},age_hpdi_95={0.00037224031,0.00037224031},age_qi_95={0.00037224031,0.00037224031}],1:0.00095269159[&age_median=0.00095269159,age_mean=0.00095269159,age_n=1,age_range={0.00095269159,0.00095269159},age_hpdi_95={0.00095269159,0.00095269159},age_qi_95={0.00095269159,0.00095269159}],2:0.00099925742[&age_median=0.00099925742,age_mean=0.00099925742,age_n=1,age_range={0.00099925742,0.00099925742},age_hpdi_95={0.00099925742,0.00099925742},age_qi_95={0.00099925742,0.00099925742}]
0,0,0,1,2,3,2,1,3,3,4,1,4,4,3,1,5,5	0.001	nan	0:0.00024254006[&age_median=0.00024254006,age_mean=0.00024254006,age_n=1,age_range={0.00024254006,0.00024254006},age_hpdi_95={0.00024254006,0.00024254006},age_qi_95={0.00024254006,0.00024254006}],1:3.522389e-05[&age_median=3.522389e-05,age_mean=3.522389e-05,age_n=1,age_range={3.522389e-05,3.522389e-05},age_hpdi_95={3.522389e-05,3.522389e-05},age_qi_95={3.522389e-05,3.522389e-05}],2:0.00102987086[&age_median=0.00102987086,age_mean=0.00102987086,age_n=1,age_range={0.00102987086,0.00102987086},age_hpdi_95={0.00102987086,0.00102987086},age_qi_95={0.00102987086,0.00102987086}],3:0.00101678523[&age_median=0.00101678523,age_mean=0.00101678523,age_n=1,age_range={0.00101678523,0.00101678523},age_hpdi_95={0.00101678523,0.00101678523},age_qi_95={0.00101678523,0.00101678523}],4:0.00057334357[&age_median=0.00057334357,age_mean=0.00057334357,age_n=1,age_range={0.00057334357,0.00057334357},age_hpdi_95={0.00057334357,0.00057334357},age_qi_95={0.00057334357,0.00057334357}],5:0.00050905394[&age_median=0.00050905394,age_mean=0.00050905394,age_n=1,age_range={0.00050905394,0.00050905394},age_hpdi_95={0.00050905394,0.00050905394},age_qi_95={0.00050905394,0.00050905394}]
0,1,2,3,4,5,6,7,8,9,10,11,12,7,13,6,5,0	0.001	nan	0:3.289408e-05[&age_median=3.289408e-05,age_mean=3.289408e-05,age_n=1,age_range={3.289408e-05,3.289408e-05},age_hpdi_95={3.289408e-05,3.289408e-05},age_qi_95={3.289408e-05,3.289408e-05}],1:0.00114064881[&age_median=0.00114064881,age_mean=0.00114064881,age_n=1,age_range={0.00114064881,0.00114064881},age_hpdi_95={0.00114064881,0.00114064881},age_qi_95={0.00114064881,0.00114064881}],2:0.00139961352[&age_median=0.00139961352,age_mean=0.00139961352,age_n=1,age_range={0.00139961352,0.00139961352},age_hpdi_95={0.00139961352,0.00139961352},age_qi_95={0.00139961352,0.00139961352}],3:0.00081113224[&age_median=0.00081113224,age_mean=0.00081113224,age_n=1,age_range={0.00081113224,0.00081113224},age_hpdi_95={0.00081113224,0.00081113224},age_qi_95={0.00081113224,0.00081113224}],4:0.00266139684[&age_median=0.00266139684,age_mean=0.00266139684,age_n=1,age_range={0.00266139684,0.00266139684},age_hpdi_95={0.00266139684,0.00266139684},age_qi_95={0.00266139684,0.00266139684}],5:0.00067813061[&age_median=0.00067813061,age_mean=0.00067813061,age_n=1,age_range={0.00067813061,0.00067813061},age_hpdi_95={0.00067813061,0.00067813061},age_qi_95={0.00067813061,0.00067813061}],6:0.00044719218[&age_median=0.00044719218,age_mean=0.00044719218,age_n=1,age_range={0.00044719218,0.00044719218},age_hpdi_95={0.00044719218,0.00044719218},age_qi_95={0.00044719218,0.00044719218}],7:0.00128037144[&age_median=0.00128037144,age_mean=0.00128037144,age_n=1,age_range={0.00128037144,0.00128037144},age_hpdi_95={0.00128037144,0.00128037144},age_qi_95={0.00128037144,0.00128037144}],8:0.00210861456[&age_median=0.00210861456,age_mean=0.00210861456,age_n=1,age_range={0.00210861456,0.00210861456},age_hpdi_95={0.00210861456,0.00210861456},age_qi_95={0.00210861456,0.00210861456}],9:0.00473936815[&age_median=0.00473936815,age_mean=0.00473936815,age_n=1,age_range={0.00473936815,0.00473936815},age_hpdi_95={0.00473936815,0.00473936815},age_qi_95={0.00473936815,0.00473936815}],10:0.00216720356[&age_median=0.00216720356,age_mean=0.00216720356,age_n=1,age_range={0.00216720356,0.00216720356},age_hpdi_95={0.00216720356,0.00216720356},age_qi_95={0.00216720356,0.00216720356}],11:0.00870516752[&age_median=0.00870516752,age_mean=0.00870516752,age_n=1,age_range={0.00870516752,0.00870516752},age_hpdi_95={0.00870516752,0.00870516752},age_qi_95={0.00870516752,0.00870516752}],12:0.00250916855[&age_median=0.00250916855,age_mean=0.00250916855,age_n=1,age_range={0.00250916855,0.00250916855},age_hpdi_95={0.00250916855,0.00250916855},age_qi_95={0.00250916855,0.00250916855}],13:0.00289766682[&age_median=0.00289766682,age_mean=0.00289766682,age_n=1,age_range={0.00289766682,0.00289766682},age_hpdi_95={0.00289766682,0.00289766682},age_qi_95={0.00289766682,0.00289766682}]
0,1,2,3,4,5,6,7,6,7,6,7,8,9,10,11,12,13	0.001	nan	0:0.00052543151[&age_median=0.00052543151,age_mean=0.00052543151,age_n=1,age_range={0.00052543151,0.00052543151},age_hpdi_95={0.00052543151,0.00052543151},age_qi_95={0.00052543151,0.00052543151}],1:0.00352241215[&age_median=0.00352241215,age_mean=0.00352241215,age_n=1,age_range={0.00352241215,0.00352241215},age_hpdi_95={0.00352241215,0.00352241215},age_qi_95={0.00352241215,0.00352241215}],2:0.00220341113[&age_median=0.00220341113,age_mean=0.00220341113,age_n=1,age_range={0.00220341113,0.00220341113},age_hpdi_95={0.00220341113,0.00220341113},age_qi_95={0.00220341113,0.00220341113}],3:0.00331022998[&age_median=0.00331022998,age_mean=0.00331022998,age_n=1,age_range={0.00331022998,0.00331022998},age_hpdi_95={0.00331022998,0.00331022998},age_qi_95={0.00331022998,0.00331022998}],4:0.00075916456[&age_median=0.00075916456,age_mean=0.00075916456,age_n=1,age_range={0.00075916456,0.00075916456},age_hpdi_95={0.00075916456,0.00075916456},age_qi_95={0.00075916456,0.00075916456}],5:0.00040415603[&age_median=0.00040415603,age_mean=0.00040415603,age_n=1,age_range={0.00040415603,0.00040415603},age_hpdi_95={0.00040415603,0.00040415603},age_qi_95={0.00040415603,0.00040415603}],6:0.00035467552[&age_median=0.00035467552,age_mean=0.00035467552,age_n=1,age_range={0.00035467552,0.00035467552},age_hpdi_95={0.00035467552,0.00035467552},age_qi_95={0.00035467552,0.00035467552}],7:0.00258709831[&age_median=0.00258709831,age_mean=0.00258709831,age_n=1,age_range={0.00258709831,0.00258709831},age_hpdi_95={0.00258709831,0.00258709831},age_qi_95={0.00258709831,0.00258709831}],8:0.00303967431[&age_median=0.00303967431,age_mean=0.00303967431,age_n=1,age_range={0.00303967431,0.00303967431},age_hpdi_95={0.00303967431,0.00303967431},age_qi_95={0.00303967431,0.00303967431}],9:0.00466389592[&age_median=0.00466389592,age_mean=0.00466389592,age_n=1,age_range={0.00466389592,0.00466389592},age_hpdi_95={0.00466389592,0.00466389592},age_qi_95={0.00466389592,0.00466389592}],10:0.00121350634[&age_median=0.00121350634,age_mean=0.00121350634,age_n=1,age_range={0.00121350634,0.00121350634},age_hpdi_95={0.00121350634,0.00121350634},age_qi_95={0.00121350634,0.00121350634}],11:0.00072192858[&age_median=0.00072192858,age_mean=0.00072192858,age_n=1,age_range={0.00072192858,0.00072192858},age_hpdi_95={0.00072192858,0.00072192858},age_qi_95={0.00072192858,0.00072192858}],12:0.00580936444[&age_median=0.00580936444,age_mean=0.00580936444,age_n=1,age_range={0.00580936444,0.00580936444},age_hpdi_95={0.00580936444,0.00580936444},age_qi_95={0.00580936444,0.00580936444}],13:6.294372e-05[&age_median=6.294372e-05,age_mean=6.294372e-05,age_n=1,age_range={6.294372e-05,6.294372e-05},age_hpdi_95={6.294372e-05,6.294372e-05},age_qi_95={6.294372e-05,6.294372e-05}]
0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1	0.001	nan	0:0.00174291386[&age_median=0.00174291386,age_mean=0.00174291386,age_n=1,age_range={0.00174291386,0.00174291386},age_hpdi_95={0.00174291386,0.00174291386},age_qi_95={0.00174291386,0.00174291386}],1:0.00163091146[&age_median=0.00163091146,age_mean=0.00163091146,age_n=1,age_range={0.00163091146,0.00163091146},age_hpdi_95={0.00163091146,0.00163091146},age_qi_95={0.00163091146,0.00163091146}]
0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0	0.001	nan	0:0.00111803417[&age_median=0.00111803417,age_mean=0.00111803417,age_n=1,age_range={0.00111803417,0.00111803417},age_hpdi_95={0.00111803417,0.00111803417},age_qi_95={0.00111803417,0.00111803417}],1:0.00215709482[&age_median=0.00215709482,age_mean=0.00215709482,age_n=1,age_range={0.00215709482,0.00215709482},age_hpdi_95={0.00215709482,0.00215709482},age_qi_95={0.00215709482,0.00215709482}]
0,1,2,2,1,3,4,3,5,6,5,7,4,3,6,4,7,8	0.001	nan	0:0.00079505925[&age_median=0.00079505925,age_mean=0.00079505925,age_n=1,age_range={0.00079505925,0.00079505925},age_hpdi_95={0.00079505925,0.00079505925},age_qi_95={0.00079505925,0.00079505925}],1:0.00036283783[&age_median=0.00036283783,age_mean=0.00036283783,age_n=1,age_range={0.00036283783,0.00036283783},age_hpdi_95={0.00036283783,0.00036283783},age_qi_95={0.00036283783,0.00036283783}],2:8.953865e-05[&age_median=8.953865e-05,age_mean=8.953865e-05,age_n=1,age_range={8.953865e-05,8.953865e-05},age_hpdi_95={8.953865e-05,8.953865e-05},age_qi_95={8.953865e-05,8.953865e-05}],3:0.00607368821[&age_median=0.00607368821,age_mean=0.00607368821,age_n=1,age_range={0.00607368821,0.00607368821},age_hpdi_95={0.00607368821,0.00607368821},age_qi_95={0.00607368821,0.00607368821}],4:0.00029697823[&age_median=0.00029697823,age_mean=0.00029697823,age_n=1,age_range={0.00029697823,0.00029697823},age_hpdi_95={0.00029697823,0.00029697823},age_qi_95={0.00029697823,0.00029697823}],5:0.00830140628[&age_median=0.00830140628,age_mean=0.00830140628,age_n=1,age_range={0.00830140628,0.00830140628},age_hpdi_95={0.00830140628,0.00830140628},age_qi_95={0.00830140628,0.00830140628}],6:0.00022809742[&age_median=0.00022809742,age_mean=0.00022809742,age_n=1,age_range={0.00022809742,0.00022809742},age_hpdi_95={0.00022809742,0.00022809742},age_qi_95={0.00022809742,0.00022809742}],7:0.00099196866[&age_median=0.00099196866,age_mean=0.00099196866,age_n=1,age_range={0.00099196866,0.00099196866},age_hpdi_95={0.00099196866,0.00099196866},age_qi_95={0.00099196866,0.00099196866}],8:0.00028893269[&age_median=0.00028893269,age_mean=0.00028893269,age_n=1,age_range={0.00028893269,0.00028893269},age_hpdi_95={0.00028893269,0.00028893269},age_qi_95={0.00028893269,0.00028893269}]
0,1,2,3,4,5,1,0,4,6,0,2,3,5,6,7,2,1	0.001	nan	0:0.01179738966[&age_median=0.01179738966,age_mean=0.01179738966,age_n=1,age_range={0.01179738966,0.01179738966},age_hpdi_95={0.01179738966,0.01179738966},age_qi_95={0.01179738966,0.01179738966}],1:1.375695e-05[&age_median=1.375695e-05,age_mean=1.375695e-05,age_n=1,age_range={1.375695e-05,1.375695e-05},age_hpdi_95={1.375695e-05,1.375695e-05},age_qi_95={1.375695e-05,1.375695e-05}],2:0.00188794048[&age_median=0.00188794048,age_mean=0.00188794048,age_n=1,age_range={0.00188794048,0.00188794048},age_hpdi_95={0.00188794048,0.00188794048},age_qi_95={0.00188794048,0.00188794048}],3:0.00028185423[&age_median=0.00028185423,age_mean=0.00028185423,age_n=1,age_range={0.00028185423,0.00028185423},age_hpdi_95={0.00028185423,0.00028185423},age_qi_95={0.00028185423,0.00028185423}],4:0.0008378868[&age_median=0.0008378868,age_mean=0.0008378868,age_n=1,age_range={0.0008378868,0.0008378868},age_hpdi_95={0.0008378868,0.0008378868},age_qi_95={0.0008378868,0.0008378868}],5:0.00308632773[&age_median=0.00308632773,age_mean=0.00308632773,age_n=1,age_range={0.00308632773,0.00308632773},age_hpdi_95={0.00308632773,0.00308632773},age_qi_95={0.00308632773,0.00308632773}],6:0.00358123387[&age_median=0.00358123387,age_mean=0.00358123387,age_n=1,age_range={0.00358123387,0.00358123387},age_hpdi_95={0.00358123387,0.00358123387},age_qi_95={0.00358123387,0.00358123387}],7:0.00044487368[&age_median=0.00044487368,age_mean=0.00044487368,age_n=1,age_range={0.00044487368,0.00044487368},age_hpdi_95={0.00044487368,0.00044487368},age_qi_95={0.00044487368,0.00044487368}]
0,1,2,3,4,4,5,6,0,6,7,8,9,10,11,10,1,9	0.001	nan	0:0.00486970073[&age_median=0.00486970073,age_mean=0.00486970073,age_n=1,age_range={0.00486970073,0.00486970073},age_hpdi_95={0.00486970073,0.00486970073},age_qi_95={0.00486970073,0.00486970073}],1:0.00051697686[&age_median=0.00051697686,age_mean=0.00051697686,age_n=1,age_range={0.00051697686,0.00051697686},age_hpdi_95={0.00051697686,0.00051697686},age_qi_95={0.00051697686,0.00051697686}],2:0.00363178732[&age_median=0.00363178732,age_mean=0.00363178732,age_n=1,age_range={0.00363178732,0.00363178732},age_hpdi_95={0.00363178732,0.00363178732},age_qi_95={0.00363178732,0.00363178732}],3:0.00270218038[&age_median=0.00270218038,age_mean=0.00270218038,age_n=1,age_range={0.00270218038,0.00270218038},age_hpdi_95={0.00270218038,0.00270218038},age_qi_95={0.00270218038,0.00270218038}],4:0.00155237855[&age_median=0.00155237855,age_mean=0.00155237855,age_n=1,age_range={0.00155237855,0.00155237855},age_hpdi_95={0.00155237855,0.00155237855},age_qi_95={0.00155237855,0.00155237855}],5:0.00015196192[&age_median=0.00015196192,age_mean=0.00015196192,age_n=1,age_range={0.00015196192,0.00015196192},age_hpdi_95={0.00015196192,0.00015196192},age_qi_95={0.00015196192,0.00015196192}],6:0.00281257177[&age_median=0.00281257177,age_mean=0.00281257177,age_n=1,age_range={0.00281257177,0.00281257177},age_hpdi_95={0.00281257177,0.00281257177},age_qi_95={0.00281257177,0.00281257177}],7:0.00134327872[&age_median=0.00134327872,age_mean=0.00134327872,age_n=1,age_range={0.00134327872,0.00134327872},age_hpdi_95={0.00134327872,0.00134327872},age_qi_95={0.00134327872,0.00134327872}],8:0.00076854047[&age_median=0.00076854047,age_mean=0.00076854047,age_n=1,age_range={0.00076854047,0.00076854047},age_hpdi_95={0.00076854047,0.00076854047},age_qi_95={0.00076854047,0.00076854047}],9:0.00334819199[&age_median=0.00334819199,age_mean=0.00334819199,age_n=1,age_range={0.00334819199,0.00334819199},age_hpdi_95={0.00334819199,0.00334819199},age_qi_95={0.00334819199,0.00334819199}],10:0.00205159989[&age_median=0.00205159989,age_mean=0.00205159989,age_n=1,age_range={0.00205159989,0.00205159989},age_hpdi_95={0.00205159989,0.00205159989},age_qi_95={0.00205159989,0.00205159989}],11:0.00079914993[&age_median=0.00079914993,age_mean=0.00079914993,age_n=1,age_range={0.00079914993,0.00079914993},age_hpdi_95={0.00079914993,0.00079914993},age_qi_95={0.00079914993,0.00079914993}]
