divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,0,2,3,3,4,3,1,5,2,0,3,3,4,1,0,0	0.001	nan	0:0.00063142236[&age_median=0.00063142236,age_mean=0.00063142236,age_n=1,age_range={0.00063142236,0.00063142236},age_hpdi_95={0.00063142236,0.00063142236},age_qi_95={0.00063142236,0.00063142236}],1:0.00195923709[&age_median=0.00195923709,age_mean=0.00195923709,age_n=1,age_range={0.00195923709,0.00195923709},age_hpdi_95={0.00195923709,0.00195923709},age_qi_95={0.00195923709,0.00195923709}],2:0.00057227551[&age_median=0.00057227551,age_mean=0.00057227551,age_n=1,age_range={0.00057227551,0.00057227551},age_hpdi_95={0.00057227551,0.00057227551},age_qi_95={0.00057227551,0.00057227551}],3:0.00125149292[&age_median=0.00125149292,age_mean=0.00125149292,age_n=1,age_range={0.00125149292,0.00125149292},age_hpdi_95={0.00125149292,0.00125149292},age_qi_95={0.00125149292,0.00125149292}],4:0.00058409981[&age_median=0.00058409981,age_mean=0.00058409981,age_n=1,age_range={0.00058409981,0.00058409981},age_hpdi_95={0.00058409981,0.00058409981},age_qi_95={0.00058409981,0.00058409981}],5:0.00149564479[&age_median=0.00149564479,age_mean=0.00149564479,age_n=1,age_range={0.00149564479,0.00149564479},age_hpdi_95={0.00149564479,0.00149564479},age_qi_95={0.00149564479,0.00149564479}]
0,1,2,3,4,5,0,6,7,7,8,8,1,0,0,6,0,6	0.001	nan	0:0.00017676233[&age_median=0.00017676233,age_mean=0.00017676233,age_n=1,age_range={0.00017676233,0.00017676233},age_hpdi_95={0.00017676233,0.00017676233},age_qi_95={0.00017676233,0.00017676233}],1:0.00066576613[&age_median=0.00066576613,age_mean=0.00066576613,age_n=1,age_range={0.00066576613,0.00066576613},age_hpdi_95={0.00066576613,0.00066576613},age_qi_95={0.00066576613,0.00066576613}],2:0.00216136657[&age_median=0.00216136657,age_mean=0.00216136657,age_n=1,age_range={0.00216136657,0.00216136657},age_hpdi_95={0.00216136657,0.00216136657},age_qi_95={0.00216136657,0.00216136657}],3:0.00182331695[&age_median=0.00182331695,age_mean=0.00182331695,age_n=1,age_range={0.00182331695,0.00182331695},age_hpdi_95={0.00182331695,0.00182331695},age_qi_95={0.00182331695,0.00182331695}],4:0.00243207094[&age_median=0.00243207094,age_mean=0.00243207094,age_n=1,age_range={0.00243207094,0.00243207094},age_hpdi_95={0.00243207094,0.00243207094},age_qi_95={0.00243207094,0.00243207094}],5:0.00190202846[&age_median=0.00190202846,age_mean=0.00190202846,age_n=1,age_range={0.00190202846,0.00190202846},age_hpdi_95={0.00190202846,0.00190202846},age_qi_95={0.00190202846,0.00190202846}],6:0.00598966193[&age_median=0.00598966193,age_mean=0.00598966193,age_n=1,age_range={0.00598966193,0.00598966193},age_hpdi_95={0.00598966193,0.00598966193},age_qi_95={0.00598966193,0.00598966193}],7:0.000582984[&age_median=0.000582984,age_mean=0.000582984,age_n=1,age_range={0.000582984,0.000582984},age_hpdi_95={0.000582984,0.000582984},age_qi_95={0.000582984,0.000582984}],8:0.00145101868[&age_median=0.00145101868,age_mean=0.00145101868,age_n=1,age_range={0.00145101868,0.00145101868},age_hpdi_95={0.00145101868,0.00145101868},age_qi_95={0.00145101868,0.00145101868}]
0,1,2,3,0,0,3,2,3,1,0,1,1,4,0,4,4,2	0.001	nan	0:0.00026219817[&age_median=0.00026219817,age_mean=0.00026219817,age_n=1,age_range={0.00026219817,0.00026219817},age_hpdi_95={0.00026219817,0.00026219817},age_qi_95={0.00026219817,0.00026219817}],1:0.00244230415[&age_median=0.00244230415,age_mean=0.00244230415,age_n=1,age_range={0.00244230415,0.00244230415},age_hpdi_95={0.00244230415,0.00244230415},age_qi_95={0.00244230415,0.00244230415}],2:0.00398052216[&age_median=0.00398052216,age_mean=0.00398052216,age_n=1,age_range={0.00398052216,0.00398052216},age_hpdi_95={0.00398052216,0.00398052216},age_qi_95={0.00398052216,0.00398052216}],3:0.00103205544[&age_median=0.00103205544,age_mean=0.00103205544,age_n=1,age_range={0.00103205544,0.00103205544},age_hpdi_95={0.00103205544,0.00103205544},age_qi_95={0.00103205544,0.00103205544}],4:0.00179243244[&age_median=0.00179243244,age_mean=0.00179243244,age_n=1,age_range={0.00179243244,0.00179243244},age_hpdi_95={0.00179243244,0.00179243244},age_qi_95={0.00179243244,0.00179243244}]
0,1,2,3,4,5,1,0,6,2,5,7,6,6,4,5,4,3	0.001	nan	0:0.00037384139[&age_median=0.00037384139,age_mean=0.00037384139,age_n=1,age_range={0.00037384139,0.00037384139},age_hpdi_95={0.00037384139,0.00037384139},age_qi_95={0.00037384139,0.00037384139}],1:0.00189462312[&age_median=0.00189462312,age_mean=0.00189462312,age_n=1,age_range={0.00189462312,0.00189462312},age_hpdi_95={0.00189462312,0.00189462312},age_qi_95={0.00189462312,0.00189462312}],2:0.003725292[&age_median=0.003725292,age_mean=0.003725292,age_n=1,age_range={0.003725292,0.003725292},age_hpdi_95={0.003725292,0.003725292},age_qi_95={0.003725292,0.003725292}],3:0.00011107784[&age_median=0.00011107784,age_mean=0.00011107784,age_n=1,age_range={0.00011107784,0.00011107784},age_hpdi_95={0.00011107784,0.00011107784},age_qi_95={0.00011107784,0.00011107784}],4:0.00097285902[&age_median=0.00097285902,age_mean=0.00097285902,age_n=1,age_range={0.00097285902,0.00097285902},age_hpdi_95={0.00097285902,0.00097285902},age_qi_95={0.00097285902,0.00097285902}],5:0.00012736692[&age_median=0.00012736692,age_mean=0.00012736692,age_n=1,age_range={0.00012736692,0.00012736692},age_hpdi_95={0.00012736692,0.00012736692},age_qi_95={0.00012736692,0.00012736692}],6:0.00375809965[&age_median=0.00375809965,age_mean=0.00375809965,age_n=1,age_range={0.00375809965,0.00375809965},age_hpdi_95={0.00375809965,0.00375809965},age_qi_95={0.00375809965,0.00375809965}],7:0.00187685188[&age_median=0.00187685188,age_mean=0.00187685188,age_n=1,age_range={0.00187685188,0.00187685188},age_hpdi_95={0.00187685188,0.00187685188},age_qi_95={0.00187685188,0.00187685188}]
0,1,2,3,3,1,3,4,5,6,7,2,8,9,10,11,1,5	0.001	nan	0:0.00034271636[&age_median=0.00034271636,age_mean=0.00034271636,age_n=1,age_range={0.00034271636,0.00034271636},age_hpdi_95={0.00034271636,0.00034271636},age_qi_95={0.00034271636,0.00034271636}],1:9.814937e-05[&age_median=9.814937e-05,age_mean=9.814937e-05,age_n=1,age_range={9.814937e-05,9.814937e-05},age_hpdi_95={9.814937e-05,9.814937e-05},age_qi_95={9.814937e-05,9.814937e-05}],2:0.00074496731[&age_median=0.00074496731,age_mean=0.00074496731,age_n=1,age_range={0.00074496731,0.00074496731},age_hpdi_95={0.00074496731,0.00074496731},age_qi_95={0.00074496731,0.00074496731}],3:0.00087724384[&age_median=0.00087724384,age_mean=0.00087724384,age_n=1,age_range={0.00087724384,0.00087724384},age_hpdi_95={0.00087724384,0.00087724384},age_qi_95={0.00087724384,0.00087724384}],4:0.00431272228[&age_median=0.00431272228,age_mean=0.00431272228,age_n=1,age_range={0.00431272228,0.00431272228},age_hpdi_95={0.00431272228,0.00431272228},age_qi_95={0.00431272228,0.00431272228}],5:0.00120672954[&age_median=0.00120672954,age_mean=0.00120672954,age_n=1,age_range={0.00120672954,0.00120672954},age_hpdi_95={0.00120672954,0.00120672954},age_qi_95={0.00120672954,0.00120672954}],6:0.00048320332[&age_median=0.00048320332,age_mean=0.00048320332,age_n=1,age_range={0.00048320332,0.00048320332},age_hpdi_95={0.00048320332,0.00048320332},age_qi_95={0.00048320332,0.00048320332}],7:0.00238886084[&age_median=0.00238886084,age_mean=0.00238886084,age_n=1,age_range={0.00238886084,0.00238886084},age_hpdi_95={0.00238886084,0.00238886084},age_qi_95={0.00238886084,0.00238886084}],8:0.00027604952[&age_median=0.00027604952,age_mean=0.00027604952,age_n=1,age_range={0.00027604952,0.00027604952},age_hpdi_95={0.00027604952,0.00027604952},age_qi_95={0.00027604952,0.00027604952}],9:0.00142148112[&age_median=0.00142148112,age_mean=0.00142148112,age_n=1,age_range={0.00142148112,0.00142148112},age_hpdi_95={0.00142148112,0.00142148112},age_qi_95={0.00142148112,0.00142148112}],10:0.0014026982[&age_median=0.0014026982,age_mean=0.0014026982,age_n=1,age_range={0.0014026982,0.0014026982},age_hpdi_95={0.0014026982,0.0014026982},age_qi_95={0.0014026982,0.0014026982}],11:0.00350014305[&age_median=0.00350014305,age_mean=0.00350014305,age_n=1,age_range={0.00350014305,0.00350014305},age_hpdi_95={0.00350014305,0.00350014305},age_qi_95={0.00350014305,0.00350014305}]
0,1,2,0,0,3,4,5,6,1,3,0,1,7,8,0,8,2	0.001	nan	0:0.0007213154[&age_median=0.0007213154,age_mean=0.0007213154,age_n=1,age_range={0.0007213154,0.0007213154},age_hpdi_95={0.0007213154,0.0007213154},age_qi_95={0.0007213154,0.0007213154}],1:0.00056938407[&age_median=0.00056938407,age_mean=0.00056938407,age_n=1,age_range={0.00056938407,0.00056938407},age_hpdi_95={0.00056938407,0.00056938407},age_qi_95={0.00056938407,0.00056938407}],2:0.00078876648[&age_median=0.00078876648,age_mean=0.00078876648,age_n=1,age_range={0.00078876648,0.00078876648},age_hpdi_95={0.00078876648,0.00078876648},age_qi_95={0.00078876648,0.00078876648}],3:0.00309873898[&age_median=0.00309873898,age_mean=0.00309873898,age_n=1,age_range={0.00309873898,0.00309873898},age_hpdi_95={0.00309873898,0.00309873898},age_qi_95={0.00309873898,0.00309873898}],4:0.00066476731[&age_median=0.00066476731,age_mean=0.00066476731,age_n=1,age_range={0.00066476731,0.00066476731},age_hpdi_95={0.00066476731,0.00066476731},age_qi_95={0.00066476731,0.00066476731}],5:0.00277398006[&age_median=0.00277398006,age_mean=0.00277398006,age_n=1,age_range={0.00277398006,0.00277398006},age_hpdi_95={0.00277398006,0.00277398006},age_qi_95={0.00277398006,0.00277398006}],6:0.00174534587[&age_median=0.00174534587,age_mean=0.00174534587,age_n=1,age_range={0.00174534587,0.00174534587},age_hpdi_95={0.00174534587,0.00174534587},age_qi_95={0.00174534587,0.00174534587}],7:0.00029365915[&age_median=0.00029365915,age_mean=0.00029365915,age_n=1,age_range={0.00029365915,0.00029365915},age_hpdi_95={0.00029365915,0.00029365915},age_qi_95={0.00029365915,0.00029365915}],8:0.00025931093[&age_median=0.00025931093,age_mean=0.00025931093,age_n=1,age_range={0.00025931093,0.00025931093},age_hpdi_95={0.00025931093,0.00025931093},age_qi_95={0.00025931093,0.00025931093}]
0,1,2,3,4,4,5,6,4,6,5,0,3,7,8,0,5,9	0.001	nan	0:0.00091410852[&age_median=0.00091410852,age_mean=0.00091410852,age_n=1,age_range={0.00091410852,0.00091410852},age_hpdi_95={0.00091410852,0.00091410852},age_qi_95={0.00091410852,0.00091410852}],1:0.00058483268[&age_median=0.00058483268,age_mean=0.00058483268,age_n=1,age_range={0.00058483268,0.00058483268},age_hpdi_95={0.00058483268,0.00058483268},age_qi_95={0.00058483268,0.00058483268}],2:0.00140398032[&age_median=0.00140398032,age_mean=0.00140398032,age_n=1,age_range={0.00140398032,0.00140398032},age_hpdi_95={0.00140398032,0.00140398032},age_qi_95={0.00140398032,0.00140398032}],3:0.00015913613[&age_median=0.00015913613,age_mean=0.00015913613,age_n=1,age_range={0.00015913613,0.00015913613},age_hpdi_95={0.00015913613,0.00015913613},age_qi_95={0.00015913613,0.00015913613}],4:0.00143643082[&age_median=0.00143643082,age_mean=0.00143643082,age_n=1,age_range={0.00143643082,0.00143643082},age_hpdi_95={0.00143643082,0.00143643082},age_qi_95={0.00143643082,0.00143643082}],5:0.00372903513[&age_median=0.00372903513,age_mean=0.00372903513,age_n=1,age_range={0.00372903513,0.00372903513},age_hpdi_95={0.00372903513,0.00372903513},age_qi_95={0.00372903513,0.00372903513}],6:0.00519043761[&age_median=0.00519043761,age_mean=0.00519043761,age_n=1,age_range={0.00519043761,0.00519043761},age_hpdi_95={0.00519043761,0.00519043761},age_qi_95={0.00519043761,0.00519043761}],7:0.00305825508[&age_median=0.00305825508,age_mean=0.00305825508,age_n=1,age_range={0.00305825508,0.00305825508},age_hpdi_95={0.00305825508,0.00305825508},age_qi_95={0.00305825508,0.00305825508}],8:2.944367e-05[&age_median=2.944367e-05,age_mean=2.944367e-05,age_n=1,age_range={2.944367e-05,2.944367e-05},age_hpdi_95={2.944367e-05,2.944367e-05},age_qi_95={2.944367e-05,2.944367e-05}],9:0.00069399009[&age_median=0.00069399009,age_mean=0.00069399009,age_n=1,age_range={0.00069399009,0.00069399009},age_hpdi_95={0.00069399009,0.00069399009},age_qi_95={0.00069399009,0.00069399009}]
0,1,2,3,4,1,5,6,4,2,5,2,6,5,3,5,1,2	0.001	nan	0:0.00198528166[&age_median=0.00198528166,age_mean=0.00198528166,age_n=1,age_range={0.00198528166,0.00198528166},age_hpdi_95={0.00198528166,0.00198528166},age_qi_95={0.00198528166,0.00198528166}],1:0.00120892387[&age_median=0.00120892387,age_mean=0.00120892387,age_n=1,age_range={0.00120892387,0.00120892387},age_hpdi_95={0.00120892387,0.00120892387},age_qi_95={0.00120892387,0.00120892387}],2:0.0003755332[&age_median=0.0003755332,age_mean=0.0003755332,age_n=1,age_range={0.0003755332,0.0003755332},age_hpdi_95={0.0003755332,0.0003755332},age_qi_95={0.0003755332,0.0003755332}],3:0.0015174072[&age_median=0.0015174072,age_mean=0.0015174072,age_n=1,age_range={0.0015174072,0.0015174072},age_hpdi_95={0.0015174072,0.0015174072},age_qi_95={0.0015174072,0.0015174072}],4:0.00370079416[&age_median=0.00370079416,age_mean=0.00370079416,age_n=1,age_range={0.00370079416,0.00370079416},age_hpdi_95={0.00370079416,0.00370079416},age_qi_95={0.00370079416,0.00370079416}],5:0.00225361547[&age_median=0.00225361547,age_mean=0.00225361547,age_n=1,age_range={0.00225361547,0.00225361547},age_hpdi_95={0.00225361547,0.00225361547},age_qi_95={0.00225361547,0.00225361547}],6:0.0007182088[&age_median=0.0007182088,age_mean=0.0007182088,age_n=1,age_range={0.0007182088,0.0007182088},age_hpdi_95={0.0007182088,0.0007182088},age_qi_95={0.0007182088,0.0007182088}]
0,1,0,2,3,4,4,4,4,5,6,7,8,9,2,10,5,7	0.001	nan	0:0.00113894839[&age_median=0.00113894839,age_mean=0.00113894839,age_n=1,age_range={0.00113894839,0.00113894839},age_hpdi_95={0.00113894839,0.00113894839},age_qi_95={0.00113894839,0.00113894839}],1:0.00080883526[&age_median=0.00080883526,age_mean=0.00080883526,age_n=1,age_range={0.00080883526,0.00080883526},age_hpdi_95={0.00080883526,0.00080883526},age_qi_95={0.00080883526,0.00080883526}],2:0.00059568689[&age_median=0.00059568689,age_mean=0.00059568689,age_n=1,age_range={0.00059568689,0.00059568689},age_hpdi_95={0.00059568689,0.00059568689},age_qi_95={0.00059568689,0.00059568689}],3:0.0032561341[&age_median=0.0032561341,age_mean=0.0032561341,age_n=1,age_range={0.0032561341,0.0032561341},age_hpdi_95={0.0032561341,0.0032561341},age_qi_95={0.0032561341,0.0032561341}],4:0.0002544204[&age_median=0.0002544204,age_mean=0.0002544204,age_n=1,age_range={0.0002544204,0.0002544204},age_hpdi_95={0.0002544204,0.0002544204},age_qi_95={0.0002544204,0.0002544204}],5:0.00099836101[&age_median=0.00099836101,age_mean=0.00099836101,age_n=1,age_range={0.00099836101,0.00099836101},age_hpdi_95={0.00099836101,0.00099836101},age_qi_95={0.00099836101,0.00099836101}],6:1.110248e-05[&age_median=1.110248e-05,age_mean=1.110248e-05,age_n=1,age_range={1.110248e-05,1.110248e-05},age_hpdi_95={1.110248e-05,1.110248e-05},age_qi_95={1.110248e-05,1.110248e-05}],7:0.00192673461[&age_median=0.00192673461,age_mean=0.00192673461,age_n=1,age_range={0.00192673461,0.00192673461},age_hpdi_95={0.00192673461,0.00192673461},age_qi_95={0.00192673461,0.00192673461}],8:0.00171455476[&age_median=0.00171455476,age_mean=0.00171455476,age_n=1,age_range={0.00171455476,0.00171455476},age_hpdi_95={0.00171455476,0.00171455476},age_qi_95={0.00171455476,0.00171455476}],9:0.00150482515[&age_median=0.00150482515,age_mean=0.00150482515,age_n=1,age_range={0.00150482515,0.00150482515},age_hpdi_95={0.00150482515,0.00150482515},age_qi_95={0.00150482515,0.00150482515}],10:0.00298136846[&age_median=0.00298136846,age_mean=0.00298136846,age_n=1,age_range={0.00298136846,0.00298136846},age_hpdi_95={0.00298136846,0.00298136846},age_qi_95={0.00298136846,0.00298136846}]
0,1,2,3,4,5,1,6,2,5,7,8,6,8,6,8,5,3	0.001	nan	0:4.619823e-05[&age_median=4.619823e-05,age_mean=4.619823e-05,age_n=1,age_range={4.619823e-05,4.619823e-05},age_hpdi_95={4.619823e-05,4.619823e-05},age_qi_95={4.619823e-05,4.619823e-05}],1:0.00036876675[&age_median=0.00036876675,age_mean=0.00036876675,age_n=1,age_range={0.00036876675,0.00036876675},age_hpdi_95={0.00036876675,0.00036876675},age_qi_95={0.00036876675,0.00036876675}],2:0.0003326593[&age_median=0.0003326593,age_mean=0.0003326593,age_n=1,age_range={0.0003326593,0.0003326593},age_hpdi_95={0.0003326593,0.0003326593},age_qi_95={0.0003326593,0.0003326593}],3:0.00301692104[&age_median=0.00301692104,age_mean=0.00301692104,age_n=1,age_range={0.00301692104,0.00301692104},age_hpdi_95={0.00301692104,0.00301692104},age_qi_95={0.00301692104,0.00301692104}],4:0.00913605647[&age_median=0.00913605647,age_mean=0.00913605647,age_n=1,age_range={0.00913605647,0.00913605647},age_hpdi_95={0.00913605647,0.00913605647},age_qi_95={0.00913605647,0.00913605647}],5:0.00510309926[&age_median=0.00510309926,age_mean=0.00510309926,age_n=1,age_range={0.00510309926,0.00510309926},age_hpdi_95={0.00510309926,0.00510309926},age_qi_95={0.00510309926,0.00510309926}],6:0.00512909627[&age_median=0.00512909627,age_mean=0.00512909627,age_n=1,age_range={0.00512909627,0.00512909627},age_hpdi_95={0.00512909627,0.00512909627},age_qi_95={0.00512909627,0.00512909627}],7:0.00133728483[&age_median=0.00133728483,age_mean=0.00133728483,age_n=1,age_range={0.00133728483,0.00133728483},age_hpdi_95={0.00133728483,0.00133728483},age_qi_95={0.00133728483,0.00133728483}],8:0.00234841519[&age_median=0.00234841519,age_mean=0.00234841519,age_n=1,age_range={0.00234841519,0.00234841519},age_hpdi_95={0.00234841519,0.00234841519},age_qi_95={0.00234841519,0.00234841519}]
0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0	0.001	nan	0:6.264154e-05[&age_median=6.264154e-05,age_mean=6.264154e-05,age_n=1,age_range={6.264154e-05,6.264154e-05},age_hpdi_95={6.264154e-05,6.264154e-05},age_qi_95={6.264154e-05,6.264154e-05}],1:0.00102234519[&age_median=0.00102234519,age_mean=0.00102234519,age_n=1,age_range={0.00102234519,0.00102234519},age_hpdi_95={0.00102234519,0.00102234519},age_qi_95={0.00102234519,0.00102234519}]
0,1,0,0,2,1,0,2,1,2,3,1,1,1,2,3,4,4	0.001	nan	0:0.00146060889[&age_median=0.00146060889,age_mean=0.00146060889,age_n=1,age_range={0.00146060889,0.00146060889},age_hpdi_95={0.00146060889,0.00146060889},age_qi_95={0.00146060889,0.00146060889}],1:0.00177558755[&age_median=0.00177558755,age_mean=0.00177558755,age_n=1,age_range={0.00177558755,0.00177558755},age_hpdi_95={0.00177558755,0.00177558755},age_qi_95={0.00177558755,0.00177558755}],2:0.00011586843[&age_median=0.00011586843,age_mean=0.00011586843,age_n=1,age_range={0.00011586843,0.00011586843},age_hpdi_95={0.00011586843,0.00011586843},age_qi_95={0.00011586843,0.00011586843}],3:0.00028791417[&age_median=0.00028791417,age_mean=0.00028791417,age_n=1,age_range={0.00028791417,0.00028791417},age_hpdi_95={0.00028791417,0.00028791417},age_qi_95={0.00028791417,0.00028791417}],4:0.00160043454[&age_median=0.00160043454,age_mean=0.00160043454,age_n=1,age_range={0.00160043454,0.00160043454},age_hpdi_95={0.00160043454,0.00160043454},age_qi_95={0.00160043454,0.00160043454}]
0,1,1,2,3,0,4,1,5,4,5,4,5,4,5,5,1,2	0.001	nan	0:0.00110656819[&age_median=0.00110656819,age_mean=0.00110656819,age_n=1,age_range={0.00110656819,0.00110656819},age_hpdi_95={0.00110656819,0.00110656819},age_qi_95={0.00110656819,0.00110656819}],1:0.00012346889[&age_median=0.00012346889,age_mean=0.00012346889,age_n=1,age_range={0.00012346889,0.00012346889},age_hpdi_95={0.00012346889,0.00012346889},age_qi_95={0.00012346889,0.00012346889}],2:0.00096024022[&age_median=0.00096024022,age_mean=0.00096024022,age_n=1,age_range={0.00096024022,0.00096024022},age_hpdi_95={0.00096024022,0.00096024022},age_qi_95={0.00096024022,0.00096024022}],3:5.855076e-05[&age_median=5.855076e-05,age_mean=5.855076e-05,age_n=1,age_range={5.855076e-05,5.855076e-05},age_hpdi_95={5.855076e-05,5.855076e-05},age_qi_95={5.855076e-05,5.855076e-05}],4:0.00100413563[&age_median=0.00100413563,age_mean=0.00100413563,age_n=1,age_range={0.00100413563,0.00100413563},age_hpdi_95={0.00100413563,0.00100413563},age_qi_95={0.00100413563,0.00100413563}],5:0.0015765936[&age_median=0.0015765936,age_mean=0.0015765936,age_n=1,age_range={0.0015765936,0.0015765936},age_hpdi_95={0.0015765936,0.0015765936},age_qi_95={0.0015765936,0.0015765936}]
0,1,2,3,4,4,5,3,3,6,4,1,7,4,0,4,8,2	0.001	nan	0:0.00310851607[&age_median=0.00310851607,age_mean=0.00310851607,age_n=1,age_range={0.00310851607,0.00310851607},age_hpdi_95={0.00310851607,0.00310851607},age_qi_95={0.00310851607,0.00310851607}],1:0.00495879653[&age_median=0.00495879653,age_mean=0.00495879653,age_n=1,age_range={0.00495879653,0.00495879653},age_hpdi_95={0.00495879653,0.00495879653},age_qi_95={0.00495879653,0.00495879653}],2:0.00102122598[&age_median=0.00102122598,age_mean=0.00102122598,age_n=1,age_range={0.00102122598,0.00102122598},age_hpdi_95={0.00102122598,0.00102122598},age_qi_95={0.00102122598,0.00102122598}],3:0.0040638587[&age_median=0.0040638587,age_mean=0.0040638587,age_n=1,age_range={0.0040638587,0.0040638587},age_hpdi_95={0.0040638587,0.0040638587},age_qi_95={0.0040638587,0.0040638587}],4:0.0007018221[&age_median=0.0007018221,age_mean=0.0007018221,age_n=1,age_range={0.0007018221,0.0007018221},age_hpdi_95={0.0007018221,0.0007018221},age_qi_95={0.0007018221,0.0007018221}],5:0.00150239831[&age_median=0.00150239831,age_mean=0.00150239831,age_n=1,age_range={0.00150239831,0.00150239831},age_hpdi_95={0.00150239831,0.00150239831},age_qi_95={0.00150239831,0.00150239831}],6:0.00209748017[&age_median=0.00209748017,age_mean=0.00209748017,age_n=1,age_range={0.00209748017,0.00209748017},age_hpdi_95={0.00209748017,0.00209748017},age_qi_95={0.00209748017,0.00209748017}],7:0.00067092489[&age_median=0.00067092489,age_mean=0.00067092489,age_n=1,age_range={0.00067092489,0.00067092489},age_hpdi_95={0.00067092489,0.00067092489},age_qi_95={0.00067092489,0.00067092489}],8:0.00156827493[&age_median=0.00156827493,age_mean=0.00156827493,age_n=1,age_range={0.00156827493,0.00156827493},age_hpdi_95={0.00156827493,0.00156827493},age_qi_95={0.00156827493,0.00156827493}]
