model	post_prob	cumulative_post_prob	prior_prob	bf
0,1,2,3,0,4,2,5,6,7,8,4,4	0.000555556	0.731444	<1e-06	>555.864
0,1,2,0,0,0,3,2,4,5,6,0,0	0.000555556	0.732	<1e-06	>555.864
0,1,2,3,4,0,5,2,1,6,7,0,0	0.000555556	0.732556	<1e-06	>555.864
0,1,2,3,4,0,5,2,6,7,5,0,4	0.000555556	0.733111	<1e-06	>555.864
0,1,2,3,4,0,5,5,1,6,5,0,0	0.000555556	0.733667	<1e-06	>555.864
0,1,2,3,3,0,4,5,6,7,2,0,0	0.000555556	0.734222	<1e-06	>555.864
0,1,2,3,0,0,2,4,1,5,3,0,0	0.000555556	0.734778	<1e-06	>555.864
0,1,2,3,0,4,5,2,1,6,7,0,0	0.000555556	0.735333	<1e-06	>555.864
0,1,2,0,3,3,2,4,5,6,2,3,3	0.000555556	0.735889	<1e-06	>555.864
0,1,2,0,0,0,2,3,4,5,3,0,0	0.000555556	0.736444	<1e-06	>555.864
0,1,2,3,4,0,5,5,1,6,5,0,4	0.000555556	0.737	<1e-06	>555.864
0,1,2,0,3,3,2,2,4,4,2,3,3	0.000555556	0.737556	<1e-06	>555.864
0,1,2,3,4,0,2,2,1,5,6,0,0	0.000555556	0.738111	<1e-06	>555.864
0,1,2,3,0,4,5,5,1,6,5,0,0	0.000555556	0.738667	<1e-06	>555.864
0,1,2,3,3,4,2,2,1,5,2,4,0	0.000555556	0.739222	<1e-06	>555.864
0,1,2,0,0,0,3,3,4,5,3,0,0	0.000555556	0.739778	<1e-06	>555.864
0,1,2,3,3,0,4,5,6,7,8,0,9	0.000555556	0.740333	8e-06	69.4825
0,1,2,0,3,3,2,2,1,4,2,3,0	0.000555556	0.740889	<1e-06	>555.864
0,1,2,3,0,4,5,5,6,7,2,4,0	0.000555556	0.741444	<1e-06	>555.864
0,1,2,3,3,0,4,5,1,6,7,0,0	0.000555556	0.742	1e-06	555.864
0,1,2,3,0,0,2,4,5,5,6,0,0	0.000555556	0.742556	<1e-06	>555.864
0,1,2,3,3,4,5,2,1,6,2,4,4	0.000555556	0.743111	<1e-06	>555.864
0,1,2,3,0,4,5,2,6,7,5,8,0	0.000555556	0.743667	<1e-06	>555.864
0,1,2,3,0,0,2,4,5,6,3,0,0	0.000555556	0.744222	<1e-06	>555.864
0,1,2,3,0,0,4,5,1,6,3,0,0	0.000444444	0.744667	<1e-06	>444.642
0,1,2,3,4,0,2,2,5,6,7,0,8	0.000444444	0.745111	1e-06	444.642
0,1,2,3,0,0,1,4,5,6,2,0,0	0.000444444	0.745556	<1e-06	>444.642
0,1,2,0,0,0,2,2,3,4,5,0,0	0.000444444	0.746	<1e-06	>444.642
0,1,2,3,4,0,2,2,5,6,7,4,4	0.000444444	0.746444	<1e-06	>444.642
0,1,2,3,4,5,6,7,8,9,6,5,5	0.000444444	0.746889	3e-06	148.214
0,1,2,0,0,3,4,2,1,5,6,3,0	0.000444444	0.747333	<1e-06	>444.642
0,1,2,0,0,0,2,2,3,4,2,5,0	0.000444444	0.747778	<1e-06	>444.642
0,1,2,3,4,0,2,2,1,1,2,0,4	0.000444444	0.748222	<1e-06	>444.642
0,1,2,3,4,0,1,2,5,6,2,0,4	0.000444444	0.748667	<1e-06	>444.642
0,1,2,3,4,5,6,7,8,9,7,5,0	0.000444444	0.749111	1e-06	444.642
0,1,2,3,3,4,2,2,5,6,2,4,4	0.000444444	0.749556	<1e-06	>444.642
0,1,2,3,0,0,4,5,6,6,4,0,0	0.000444444	0.75	<1e-06	>444.642
0,1,2,0,0,3,2,4,5,6,7,3,8	0.000444444	0.750444	<1e-06	>444.642
0,1,2,3,4,0,2,5,1,6,5,0,0	0.000444444	0.750889	<1e-06	>444.642
0,1,2,3,4,0,5,6,7,8,5,0,0	0.000444444	0.751333	2e-06	222.321
0,1,2,3,4,0,5,6,7,8,3,0,4	0.000444444	0.751778	<1e-06	>444.642
0,1,2,3,4,5,6,7,8,9,10,5,11	0.000444444	0.752222	0.00228	0.194574
0,1,2,2,0,0,2,2,1,3,2,0,0	0.000444444	0.752667	<1e-06	>444.642
0,1,2,0,0,3,2,2,4,5,2,3,6	0.000444444	0.753111	<1e-06	>444.642
0,1,2,3,4,0,2,2,5,5,6,0,0	0.000444444	0.753556	<1e-06	>444.642
0,1,2,3,3,0,4,4,5,6,2,0,3	0.000444444	0.754	<1e-06	>444.642
0,1,2,3,4,4,2,2,5,6,2,4,0	0.000444444	0.754444	<1e-06	>444.642
0,1,2,3,0,0,4,2,1,5,2,0,3	0.000444444	0.754889	<1e-06	>444.642
0,1,2,0,0,3,2,2,1,1,2,3,0	0.000444444	0.755333	<1e-06	>444.642
0,1,2,3,3,0,4,4,1,5,4,0,3	0.000444444	0.755778	<1e-06	>444.642
0,1,2,3,3,0,4,4,1,5,2,0,3	0.000444444	0.756222	<1e-06	>444.642
0,1,2,3,4,4,2,2,5,6,7,0,4	0.000444444	0.756667	<1e-06	>444.642
0,1,2,3,4,4,2,2,1,5,2,0,4	0.000444444	0.757111	<1e-06	>444.642
0,1,2,3,0,0,4,2,5,5,4,0,0	0.000444444	0.757556	<1e-06	>444.642
0,1,2,3,0,0,4,2,5,6,2,7,7	0.000444444	0.758	<1e-06	>444.642
0,1,2,3,0,0,4,2,5,6,7,8,0	0.000444444	0.758444	<1e-06	>444.642
0,1,2,0,3,4,5,2,6,7,8,4,4	0.000444444	0.758889	<1e-06	>444.642
0,1,2,3,0,0,2,4,1,1,2,0,0	0.000444444	0.759333	<1e-06	>444.642
0,1,2,3,4,0,2,2,1,5,3,0,4	0.000444444	0.759778	<1e-06	>444.642
0,1,2,3,0,0,2,2,4,5,6,0,7	0.000444444	0.760222	<1e-06	>444.642
0,1,2,3,3,0,4,2,5,5,2,0,0	0.000444444	0.760667	<1e-06	>444.642
0,1,2,3,0,0,4,4,5,5,2,0,0	0.000444444	0.761111	<1e-06	>444.642
0,1,2,3,3,0,4,2,1,5,6,0,3	0.000444444	0.761556	<1e-06	>444.642
0,1,2,0,0,0,3,2,1,4,3,0,0	0.000444444	0.762	<1e-06	>444.642
0,1,2,3,4,0,5,6,7,8,6,0,9	0.000444444	0.762444	6e-06	74.1066
0,1,2,0,0,0,2,3,4,5,2,0,0	0.000444444	0.762889	<1e-06	>444.642
0,1,2,3,0,0,4,4,5,6,4,0,7	0.000444444	0.763333	<1e-06	>444.642
0,1,2,3,4,0,5,6,7,8,6,0,4	0.000444444	0.763778	<1e-06	>444.642
0,1,2,3,0,4,5,6,1,7,6,0,0	0.000444444	0.764222	<1e-06	>444.642
0,1,2,3,4,0,5,2,6,7,8,4,4	0.000444444	0.764667	<1e-06	>444.642
0,1,2,0,3,3,2,2,1,4,5,3,3	0.000444444	0.765111	<1e-06	>444.642
0,1,2,3,4,0,5,5,1,6,2,0,0	0.000444444	0.765556	<1e-06	>444.642
0,1,2,3,4,0,5,5,1,6,2,0,4	0.000444444	0.766	<1e-06	>444.642
0,1,2,0,3,4,2,2,1,5,2,4,0	0.000444444	0.766444	<1e-06	>444.642
0,1,2,3,4,5,2,2,6,7,2,8,4	0.000444444	0.766889	1e-06	444.642
0,1,2,3,4,5,6,2,7,8,2,5,5	0.000444444	0.767333	<1e-06	>444.642
0,1,2,3,0,4,2,2,5,6,2,4,3	0.000444444	0.767778	<1e-06	>444.642
0,1,2,3,0,4,5,2,1,6,5,4,0	0.000444444	0.768222	<1e-06	>444.642
0,1,2,3,0,4,2,2,5,6,3,4,4	0.000444444	0.768667	<1e-06	>444.642
0,1,2,3,4,5,6,2,7,8,2,5,0	0.000444444	0.769111	<1e-06	>444.642
0,1,2,3,4,5,6,2,7,8,2,4,4	0.000444444	0.769556	<1e-06	>444.642
0,1,2,0,0,3,4,5,1,6,7,3,3	0.000444444	0.77	<1e-06	>444.642
0,1,2,3,4,0,5,2,1,6,2,4,4	0.000444444	0.770444	<1e-06	>444.642
0,1,2,3,0,4,2,5,6,7,8,0,0	0.000444444	0.770889	1e-06	444.642
0,1,2,3,4,5,2,2,6,7,8,5,9	0.000444444	0.771333	7e-06	63.5199
0,1,2,3,0,4,2,5,6,7,5,4,4	0.000444444	0.771778	<1e-06	>444.642
0,1,2,3,4,0,5,2,1,6,2,0,7	0.000444444	0.772222	<1e-06	>444.642
0,1,2,3,4,0,2,5,6,7,5,0,8	0.000444444	0.772667	<1e-06	>444.642
0,1,2,0,0,3,4,5,1,6,2,3,0	0.000444444	0.773111	<1e-06	>444.642
0,1,2,3,4,0,2,5,6,7,8,0,4	0.000444444	0.773556	<1e-06	>444.642
0,1,2,3,4,0,2,5,6,7,5,4,4	0.000444444	0.774	<1e-06	>444.642
0,1,2,3,4,0,5,5,6,7,2,0,4	0.000444444	0.774444	<1e-06	>444.642
0,1,2,3,0,4,5,6,7,8,2,4,0	0.000444444	0.774889	<1e-06	>444.642
0,1,2,3,4,5,2,2,6,7,2,0,4	0.000444444	0.775333	<1e-06	>444.642
0,1,2,0,3,4,2,2,5,6,7,4,3	0.000444444	0.775778	<1e-06	>444.642
0,1,2,3,3,0,2,2,1,4,2,5,3	0.000444444	0.776222	<1e-06	>444.642
0,1,2,0,3,3,1,2,4,5,2,3,3	0.000444444	0.776667	<1e-06	>444.642
0,1,2,3,3,0,2,2,1,1,2,0,3	0.000444444	0.777111	<1e-06	>444.642
0,1,2,0,0,3,4,2,5,5,2,3,0	0.000444444	0.777556	<1e-06	>444.642
0,1,2,3,0,4,5,5,1,6,5,4,4	0.000444444	0.778	<1e-06	>444.642
0,1,2,3,4,0,5,2,6,7,3,0,0	0.000444444	0.778444	<1e-06	>444.642
0,1,2,3,4,0,5,6,1,7,6,0,0	0.000444444	0.778889	1e-06	444.642
0,1,2,3,3,0,1,2,4,5,2,0,0	0.000444444	0.779333	<1e-06	>444.642
0,1,2,3,0,4,2,2,1,5,6,0,0	0.000444444	0.779778	<1e-06	>444.642
0,1,2,3,0,4,5,2,6,7,8,9,0	0.000333333	0.780111	9e-06	37.0491
0,1,2,3,0,0,2,4,1,5,6,7,0	0.000333333	0.780444	<1e-06	>333.444
0,1,2,3,4,0,5,2,6,7,8,0,9	0.000333333	0.780778	1e-05	33.3441
0,1,2,3,0,4,5,6,1,7,8,0,0	0.000333333	0.781111	<1e-06	>333.444
0,1,2,3,0,4,5,2,6,7,3,4,0	0.000333333	0.781444	<1e-06	>333.444
0,1,2,3,0,4,5,2,6,7,5,4,4	0.000333333	0.781778	<1e-06	>333.444
0,1,2,3,3,0,4,5,1,6,5,0,0	0.000333333	0.782111	<1e-06	>333.444
0,1,2,3,3,0,4,5,1,6,2,0,3	0.000333333	0.782444	<1e-06	>333.444
0,1,2,3,3,0,4,4,5,6,7,0,8	0.000333333	0.782778	<1e-06	>333.444
0,1,2,3,3,4,2,2,5,6,2,4,7	0.000333333	0.783111	<1e-06	>333.444
0,1,2,3,3,4,5,2,6,7,2,4,0	0.000333333	0.783444	<1e-06	>333.444
0,1,2,3,0,4,2,5,6,7,2,8,0	0.000333333	0.783778	1e-06	333.444
0,1,2,3,4,4,2,5,6,7,5,4,4	0.000333333	0.784111	<1e-06	>333.444
0,1,2,3,3,4,2,2,5,6,7,4,3	0.000333333	0.784444	<1e-06	>333.444
0,1,2,3,4,4,2,2,5,6,2,0,4	0.000333333	0.784778	<1e-06	>333.444
0,1,2,3,0,4,5,2,1,6,3,0,0	0.000333333	0.785111	<1e-06	>333.444
0,1,2,3,3,0,4,5,6,7,8,9,0	0.000333333	0.785444	4e-06	83.3608
0,1,2,3,0,4,5,5,6,7,5,4,4	0.000333333	0.785778	<1e-06	>333.444
0,1,2,3,0,4,5,5,6,7,5,0,0	0.000333333	0.786111	<1e-06	>333.444
0,1,2,3,0,0,2,2,4,5,1,0,0	0.000333333	0.786444	<1e-06	>333.444
0,1,2,3,0,0,2,2,4,5,2,6,6	0.000333333	0.786778	<1e-06	>333.444
0,1,2,3,0,0,4,2,5,1,2,0,0	0.000333333	0.787111	<1e-06	>333.444
0,1,2,3,3,0,4,5,6,7,5,0,8	0.000333333	0.787444	1e-06	333.444
0,1,2,3,4,4,2,5,6,7,5,4,0	0.000333333	0.787778	<1e-06	>333.444
0,1,2,3,4,5,6,7,8,9,10,11,12	0.000333333	0.788111	0.095928	0.00314254
0,1,2,3,0,4,5,2,1,6,2,4,7	0.000333333	0.788444	1e-06	333.444
0,1,2,3,0,0,2,3,1,4,3,0,0	0.000333333	0.788778	<1e-06	>333.444
0,1,2,3,0,4,5,5,6,7,8,4,4	0.000333333	0.789111	<1e-06	>333.444
0,1,2,3,0,4,5,6,1,7,2,0,0	0.000333333	0.789444	<1e-06	>333.444
0,1,2,3,0,4,5,2,6,7,2,8,0	0.000333333	0.789778	1e-06	333.444
0,1,2,3,4,0,5,2,1,6,3,0,0	0.000333333	0.790111	<1e-06	>333.444
0,1,2,3,0,4,2,5,6,7,8,9,0	0.000333333	0.790444	9e-06	37.0491
0,1,2,3,0,4,2,2,1,5,3,0,0	0.000333333	0.790778	<1e-06	>333.444
0,1,2,3,0,0,4,4,5,6,2,0,7	0.000333333	0.791111	<1e-06	>333.444
0,1,2,3,4,0,5,6,1,7,5,0,0	0.000333333	0.791444	<1e-06	>333.444
0,1,2,3,0,4,5,6,7,8,9,4,10	0.000333333	0.791778	7.4e-05	4.50567
0,1,2,3,0,4,2,2,5,5,2,0,0	0.000333333	0.792111	<1e-06	>333.444
0,1,2,3,4,0,5,6,1,7,5,0,4	0.000333333	0.792444	<1e-06	>333.444
0,1,2,3,3,0,4,2,1,5,4,0,3	0.000333333	0.792778	<1e-06	>333.444
0,1,2,3,3,0,4,2,1,5,2,3,3	0.000333333	0.793111	<1e-06	>333.444
0,1,2,3,0,4,5,6,7,8,9,10,0	0.000333333	0.793444	0.000123	2.7106
0,1,2,3,0,4,5,6,7,8,9,10,10	0.000333333	0.793778	7.3e-05	4.5674
0,1,2,3,3,0,1,2,1,4,2,0,0	0.000333333	0.794111	<1e-06	>333.444
0,1,2,3,3,0,1,2,4,5,2,0,3	0.000333333	0.794444	<1e-06	>333.444
0,1,2,3,3,0,1,2,4,5,6,0,0	0.000333333	0.794778	<1e-06	>333.444
0,1,2,3,4,0,2,5,6,7,2,4,4	0.000333333	0.795111	<1e-06	>333.444
0,1,2,3,0,4,2,2,1,5,2,4,6	0.000333333	0.795444	<1e-06	>333.444
0,1,2,3,3,0,2,2,1,4,2,5,0	0.000333333	0.795778	<1e-06	>333.444
0,1,2,3,4,0,2,5,1,6,5,0,4	0.000333333	0.796111	<1e-06	>333.444
0,1,2,3,0,0,4,5,6,7,3,0,0	0.000333333	0.796444	<1e-06	>333.444
0,1,2,3,0,4,2,2,1,5,2,0,4	0.000333333	0.796778	<1e-06	>333.444
0,1,2,3,4,0,2,5,1,6,7,0,4	0.000333333	0.797111	<1e-06	>333.444
0,1,2,3,3,0,2,2,4,5,2,6,3	0.000333333	0.797444	<1e-06	>333.444
0,1,2,3,0,4,1,2,5,6,2,4,0	0.000333333	0.797778	<1e-06	>333.444
0,1,2,3,0,0,4,5,6,7,8,0,9	0.000333333	0.798111	1.7e-05	19.614
0,1,2,3,0,0,4,5,6,7,8,9,0	0.000333333	0.798444	2.7e-05	12.3495
0,1,2,3,0,4,5,2,6,7,8,4,4	0.000333333	0.798778	<1e-06	>333.444
0,1,2,3,3,0,4,2,5,6,7,0,8	0.000333333	0.799111	1e-06	333.444
0,1,2,3,0,4,2,5,1,6,7,4,4	0.000333333	0.799444	<1e-06	>333.444
0,1,2,3,0,4,2,5,1,6,7,0,0	0.000333333	0.799778	<1e-06	>333.444
0,1,2,3,0,4,2,5,1,6,5,4,4	0.000333333	0.800111	<1e-06	>333.444
0,1,2,3,3,0,4,4,1,5,6,0,3	0.000333333	0.800444	<1e-06	>333.444
0,1,2,3,3,0,4,4,1,5,6,0,0	0.000333333	0.800778	<1e-06	>333.444
0,1,2,3,0,4,2,5,1,6,5,0,0	0.000333333	0.801111	<1e-06	>333.444
0,1,2,3,0,4,1,2,5,6,2,0,0	0.000333333	0.801444	<1e-06	>333.444
0,1,2,3,4,0,5,5,6,7,3,0,4	0.000333333	0.801778	<1e-06	>333.444
0,1,2,3,0,4,5,6,7,8,2,4,4	0.000333333	0.802111	<1e-06	>333.444
0,1,2,3,0,4,5,6,7,8,3,4,0	0.000333333	0.802444	1e-06	333.444
0,1,2,3,0,0,4,2,5,5,6,0,0	0.000333333	0.802778	<1e-06	>333.444
0,1,2,3,0,0,2,4,5,6,7,8,0	0.000333333	0.803111	<1e-06	>333.444
0,1,2,3,0,0,4,2,5,6,2,0,7	0.000333333	0.803444	<1e-06	>333.444
0,1,2,3,3,0,4,2,5,6,7,0,3	0.000333333	0.803778	<1e-06	>333.444
0,1,2,3,0,4,5,6,7,8,5,9,0	0.000333333	0.804111	8e-06	41.6802
0,1,2,3,0,4,2,2,5,6,7,4,8	0.000333333	0.804444	<1e-06	>333.444
0,1,2,3,4,0,2,2,5,6,2,7,0	0.000333333	0.804778	<1e-06	>333.444
0,1,2,3,0,4,2,2,5,6,3,4,7	0.000333333	0.805111	<1e-06	>333.444
0,1,2,3,0,0,4,4,1,5,3,0,0	0.000333333	0.805444	<1e-06	>333.444
0,1,2,3,0,4,2,2,5,6,3,4,0	0.000333333	0.805778	<1e-06	>333.444
0,1,2,3,0,4,2,2,5,6,2,7,7	0.000333333	0.806111	<1e-06	>333.444
0,1,2,3,0,4,5,6,7,8,6,4,4	0.000333333	0.806444	<1e-06	>333.444
0,1,2,3,0,4,5,6,7,8,6,4,9	0.000333333	0.806778	2e-06	166.722
0,1,2,0,0,3,2,2,4,4,2,3,5	0.000333333	0.807111	<1e-06	>333.444
0,1,2,0,3,4,2,2,5,5,2,4,4	0.000333333	0.807444	<1e-06	>333.444
0,1,2,0,0,3,4,2,5,6,4,3,3	0.000333333	0.807778	<1e-06	>333.444
0,1,2,3,4,5,6,7,8,9,2,0,4	0.000333333	0.808111	1e-06	333.444
0,1,2,0,0,3,4,5,6,7,8,3,3	0.000333333	0.808444	1e-06	333.444
0,1,2,3,4,5,2,6,7,8,9,5,0	0.000333333	0.808778	5e-06	66.6886
0,1,2,0,0,3,2,2,4,5,2,0,3	0.000333333	0.809111	<1e-06	>333.444
0,1,2,3,4,5,6,7,8,9,2,0,0	0.000333333	0.809444	8e-06	41.6802
0,1,2,0,0,3,2,4,1,5,4,3,3	0.000333333	0.809778	<1e-06	>333.444
0,1,2,0,3,4,2,2,5,6,2,4,7	0.000333333	0.810111	<1e-06	>333.444
0,1,2,0,3,4,2,2,5,6,7,4,0	0.000333333	0.810444	<1e-06	>333.444
0,1,2,3,4,5,6,6,7,8,9,5,0	0.000333333	0.810778	3e-06	111.148
0,1,2,0,0,3,4,4,1,5,2,3,0	0.000333333	0.811111	<1e-06	>333.444
0,1,2,3,4,5,6,2,7,8,2,5,4	0.000333333	0.811444	<1e-06	>333.444
0,1,2,0,3,3,4,2,5,6,4,3,3	0.000333333	0.811778	1e-06	333.444
0,1,2,3,4,5,6,6,7,8,9,5,5	0.000333333	0.812111	8e-06	41.6802
0,1,2,0,0,3,4,5,1,6,5,7,0	0.000333333	0.812444	<1e-06	>333.444
0,1,2,3,4,5,2,6,7,8,6,0,4	0.000333333	0.812778	<1e-06	>333.444
0,1,2,0,0,3,4,4,5,5,4,3,0	0.000333333	0.813111	<1e-06	>333.444
0,1,2,2,0,0,2,2,3,4,2,0,0	0.000333333	0.813444	<1e-06	>333.444
0,1,2,0,0,0,2,3,1,4,2,0,0	0.000333333	0.813778	<1e-06	>333.444
0,1,2,3,4,4,5,5,1,6,5,4,4	0.000333333	0.814111	<1e-06	>333.444
0,1,2,0,3,4,5,2,1,6,2,4,3	0.000333333	0.814444	<1e-06	>333.444
0,1,2,0,3,4,2,5,6,7,2,4,3	0.000333333	0.814778	<1e-06	>333.444
0,1,2,0,0,3,4,4,5,6,4,3,7	0.000333333	0.815111	<1e-06	>333.444
0,1,2,0,3,4,5,6,7,8,9,4,4	0.000333333	0.815444	5e-06	66.6886
0,1,2,0,3,3,4,2,1,5,4,3,3	0.000333333	0.815778	<1e-06	>333.444
0,1,2,0,0,3,2,2,1,4,2,5,3	0.000333333	0.816111	<1e-06	>333.444
0,1,2,3,4,5,6,7,8,9,10,5,5	0.000333333	0.816444	0.000137	2.43357
0,1,2,0,3,3,2,4,5,6,4,3,3	0.000333333	0.816778	<1e-06	>333.444
0,1,2,3,4,5,2,2,1,6,7,5,4	0.000333333	0.817111	<1e-06	>333.444
0,1,2,0,3,4,5,5,6,7,5,4,4	0.000333333	0.817444	<1e-06	>333.444
0,1,2,3,4,5,6,7,8,9,2,5,10	0.000333333	0.817778	6.8e-05	4.90326
0,1,2,3,0,0,2,2,1,4,2,5,5	0.000333333	0.818111	<1e-06	>333.444
0,1,2,3,4,4,5,6,7,8,9,4,4	0.000333333	0.818444	1.6e-05	20.8399
0,1,2,3,4,5,2,6,7,8,9,5,5	0.000333333	0.818778	4e-06	83.3608
0,1,2,0,0,3,4,2,1,5,4,3,0	0.000333333	0.819111	<1e-06	>333.444
0,1,2,0,0,0,3,2,4,5,3,0,0	0.000333333	0.819444	<1e-06	>333.444
0,1,2,3,4,5,6,2,7,8,9,5,4	0.000333333	0.819778	<1e-06	>333.444
0,1,2,0,3,3,4,5,6,7,4,3,3	0.000333333	0.820111	<1e-06	>333.444
0,1,2,0,0,3,4,5,6,7,4,3,3	0.000333333	0.820444	<1e-06	>333.444
0,1,2,0,0,0,3,3,1,4,2,0,0	0.000333333	0.820778	<1e-06	>333.444
0,1,2,3,4,5,6,2,7,8,9,5,0	0.000333333	0.821111	3e-06	111.148
0,1,2,3,0,0,1,4,5,6,4,0,0	0.000333333	0.821444	<1e-06	>333.444
0,1,2,3,4,5,2,2,6,7,8,5,0	0.000333333	0.821778	<1e-06	>333.444
0,1,2,0,0,3,4,5,6,7,5,3,3	0.000333333	0.822111	<1e-06	>333.444
0,1,2,3,4,5,6,7,8,9,10,0,0	0.000333333	0.822444	0.000131	2.54504
0,1,2,3,4,5,6,2,7,8,2,9,9	0.000333333	0.822778	6e-06	55.5737
0,1,2,0,0,3,4,2,5,6,2,7,0	0.000333333	0.823111	2e-06	166.722
0,1,2,0,0,3,4,2,5,6,2,3,7	0.000333333	0.823444	<1e-06	>333.444
0,1,2,3,4,5,6,7,8,9,2,5,4	0.000333333	0.823778	4e-06	83.3608
0,1,2,0,0,0,2,2,1,3,2,4,0	0.000333333	0.824111	<1e-06	>333.444
0,1,2,0,3,4,5,5,6,7,5,4,3	0.000333333	0.824444	<1e-06	>333.444
0,1,2,0,0,3,4,5,6,7,4,3,0	0.000333333	0.824778	1e-06	333.444
0,1,2,0,3,3,4,4,5,6,2,3,3	0.000333333	0.825111	<1e-06	>333.444
0,1,2,0,0,3,2,4,5,6,7,3,3	0.000333333	0.825444	<1e-06	>333.444
0,1,2,3,4,5,6,7,8,9,2,5,5	0.000333333	0.825778	5e-06	66.6886
0,1,2,0,0,0,3,3,1,4,3,0,0	0.000333333	0.826111	<1e-06	>333.444
0,1,2,3,4,5,6,2,7,8,6,5,4	0.000333333	0.826444	1e-06	333.444
0,1,2,3,0,0,1,2,1,4,5,0,0	0.000333333	0.826778	<1e-06	>333.444
0,1,2,0,3,4,2,2,1,5,2,3,3	0.000333333	0.827111	<1e-06	>333.444
0,1,2,3,4,5,2,6,7,8,2,5,5	0.000222222	0.827333	3e-06	74.0903
0,1,2,0,3,3,2,2,1,4,2,5,3	0.000222222	0.827556	<1e-06	>222.271
0,1,2,0,0,3,2,2,1,4,5,0,0	0.000222222	0.827778	<1e-06	>222.271
0,1,2,0,0,3,4,5,6,7,8,9,3	0.000222222	0.828	6e-06	37.045
0,1,2,3,0,4,5,2,6,6,2,4,0	0.000222222	0.828222	<1e-06	>222.271
0,1,2,0,0,3,2,2,1,4,0,3,3	0.000222222	0.828444	<1e-06	>222.271
0,1,2,0,3,3,2,2,1,4,5,3,0	0.000222222	0.828667	<1e-06	>222.271
0,1,2,0,0,3,2,2,1,4,2,0,3	0.000222222	0.828889	<1e-06	>222.271
0,1,2,3,0,4,5,2,5,6,2,4,4	0.000222222	0.829111	<1e-06	>222.271
0,1,2,3,4,0,5,2,6,7,5,8,4	0.000222222	0.829333	<1e-06	>222.271
0,1,2,0,3,3,2,2,1,1,2,3,3	0.000222222	0.829556	<1e-06	>222.271
0,1,2,0,0,3,2,2,1,4,5,3,6	0.000222222	0.829778	<1e-06	>222.271
0,1,2,3,0,4,5,2,6,7,2,4,3	0.000222222	0.83	<1e-06	>222.271
0,1,2,3,4,5,6,6,7,8,9,10,10	0.000222222	0.830222	8.1e-05	2.74387
0,1,2,3,0,4,5,2,6,7,2,4,8	0.000222222	0.830444	1e-06	222.271
0,1,2,3,4,0,5,2,6,7,5,0,8	0.000222222	0.830667	2e-06	111.136
0,1,2,3,4,5,2,6,7,8,9,0,4	0.000222222	0.830889	2e-06	111.136
0,1,2,3,0,4,5,2,6,7,5,0,4	0.000222222	0.831111	<1e-06	>222.271
0,1,2,0,0,3,4,5,6,7,4,3,8	0.000222222	0.831333	<1e-06	>222.271
0,1,2,3,3,0,4,2,5,6,4,0,7	0.000222222	0.831556	<1e-06	>222.271
0,1,2,3,4,5,6,6,7,8,9,5,4	0.000222222	0.831778	5e-06	44.4541
0,1,2,3,4,5,2,6,7,8,9,5,4	0.000222222	0.832	1e-06	222.271
0,1,2,0,0,3,2,2,4,5,2,6,7	0.000222222	0.832222	<1e-06	>222.271
0,1,2,3,3,0,4,5,1,6,5,0,7	0.000222222	0.832444	<1e-06	>222.271
0,1,2,3,4,5,2,6,1,7,6,5,4	0.000222222	0.832667	<1e-06	>222.271
0,1,2,3,0,4,2,5,6,7,2,4,8	0.000222222	0.832889	<1e-06	>222.271
0,1,2,3,4,5,2,6,1,7,6,5,0	0.000222222	0.833111	<1e-06	>222.271
0,1,2,3,0,4,2,5,6,7,2,0,0	0.000222222	0.833333	<1e-06	>222.271
0,1,2,3,0,4,2,5,6,6,5,0,0	0.000222222	0.833556	<1e-06	>222.271
0,1,2,3,0,4,2,5,6,6,2,4,0	0.000222222	0.833778	<1e-06	>222.271
0,1,2,3,4,0,2,2,5,5,2,0,3	0.000222222	0.834	<1e-06	>222.271
0,1,2,3,4,0,5,5,6,7,2,8,0	0.000222222	0.834222	1e-06	222.271
0,1,2,0,0,0,3,4,1,5,4,0,0	0.000222222	0.834444	<1e-06	>222.271
0,1,2,0,3,3,4,2,5,6,7,3,3	0.000222222	0.834667	<1e-06	>222.271
0,1,2,0,0,3,1,2,1,4,2,3,0	0.000222222	0.834889	<1e-06	>222.271
0,1,2,3,4,0,5,5,6,7,5,0,8	0.000222222	0.835111	2e-06	111.136
0,1,2,3,4,5,2,2,6,7,8,9,0	0.000222222	0.835333	5e-06	44.4541
0,1,2,3,4,0,5,5,6,7,5,4,4	0.000222222	0.835556	<1e-06	>222.271
0,1,2,0,3,3,4,5,1,6,5,3,3	0.000222222	0.835778	<1e-06	>222.271
0,1,2,3,3,0,4,5,6,6,5,0,0	0.000222222	0.836	<1e-06	>222.271
0,1,2,0,3,3,4,5,6,7,2,3,3	0.000222222	0.836222	<1e-06	>222.271
0,1,2,3,4,5,2,2,6,7,8,4,4	0.000222222	0.836444	1e-06	222.271
0,1,2,3,0,4,2,2,5,6,3,0,0	0.000222222	0.836667	<1e-06	>222.271
0,1,2,0,3,3,4,5,6,7,5,3,3	0.000222222	0.836889	<1e-06	>222.271
0,1,2,0,0,3,1,4,5,6,2,3,0	0.000222222	0.837111	<1e-06	>222.271
0,1,2,0,3,3,2,2,4,5,2,3,0	0.000222222	0.837333	<1e-06	>222.271
0,1,2,0,3,3,2,2,4,5,2,3,6	0.000222222	0.837556	<1e-06	>222.271
