model	post_prob	cumulative_post_prob	prior_prob	bf
0,1,0,0,2,1,1,3,0,4,1,5,4,1,1,0,6,0,6,1,7,1	0.000111111	0.763222	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,1,1,5,6,1,7,8,8,8,1,5,6	0.000111111	0.763333	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,1,1,5,1,1,6,7,7,7,8,5,8	0.000111111	0.763444	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,1,1,5,1,1,6,7,7,7,1,8,1	0.000111111	0.763556	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,4,1,1,5,5,5,5,4,6,1	0.000111111	0.763667	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,1,1,5,1,1,6,6,6,6,5,7,1	0.000111111	0.763778	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,1,1,5,1,1,6,6,6,6,1,4,1	0.000111111	0.763889	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,1,1,5,1,1,6,6,6,6,1,2,1	0.000111111	0.764	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,1,1,5,1,1,0,6,6,6,1,5,1	0.000111111	0.764111	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,1,1,4,1,5,6,6,6,6,1,2,7	0.000111111	0.764222	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,1,1,4,1,1,5,6,5,5,1,4,1	0.000111111	0.764333	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,1,1,4,1,1,5,5,5,5,1,2,1	0.000111111	0.764444	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,1,1,4,1,1,0,5,5,5,1,4,1	0.000111111	0.764556	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,0,5,6,4,4,0,7,7,7,4,6,8	0.000111111	0.764667	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,0,5,6,1,1,7,7,7,8,9,10,11	0.000111111	0.764778	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,0,4,4,5,1,6,7,6,6,4,8,5	0.000111111	0.764889	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,0,1,5,6,7,8,9,9,8,10,5,1	0.000111111	0.765	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,0,1,5,6,1,7,8,7,7,6,5,1	0.000111111	0.765111	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,6,6,6,6,1,5,7	0.000111111	0.765222	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,6,0,7,7,7,1,8,1	0.000111111	0.765333	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,4,0,6,6,6,1,5,1	0.000111111	0.765444	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,3,6,7,7,7,1,5,1	0.000111111	0.765556	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,6,7,7,7,8,2,4	0.000111111	0.765667	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,6,7,7,7,4,5,1	0.000111111	0.765778	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,6,7,7,7,1,8,1	0.000111111	0.765889	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,6,7,7,7,1,5,1	0.000111111	0.766	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,6,7,7,7,1,4,1	0.000111111	0.766111	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,6,7,7,6,1,4,1	0.000111111	0.766222	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,6,7,6,6,1,5,1	0.000111111	0.766333	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,6,6,6,7,8,5,1	0.000111111	0.766444	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,6,6,6,6,7,8,9	0.000111111	0.766556	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,6,6,6,6,4,7,4	0.000111111	0.766667	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,6,6,6,6,4,2,7	0.000111111	0.766778	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,5,1,6,1,1,7,7,7,7,1,6,4	0.000111111	0.766889	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,3,6,6,7,8,9,1	0.000111111	0.767	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,0,6,7,7,1,8,4	0.000111111	0.767111	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,0,6,6,7,1,4,1	0.000111111	0.767222	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,0,6,6,6,1,7,1	0.000111111	0.767333	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,0,6,6,6,1,5,1	0.000111111	0.767444	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,0,6,6,6,1,2,1	0.000111111	0.767556	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,4,5,1,6,7,7,6,1,8,1	0.000111111	0.767667	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,4,5,1,6,6,6,6,5,7,4	0.000111111	0.767778	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,4,5,1,6,6,6,6,1,2,5	0.000111111	0.767889	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,4,1,5,6,6,6,6,4,4,1	0.000111111	0.768	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,4,1,5,0,6,6,6,1,7,1	0.000111111	0.768111	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,4,1,1,5,6,6,6,1,2,1	0.000111111	0.768222	<1e-06	>111.123
0,1,0,0,2,1,1,3,0,4,3,1,4,1,1,5,5,5,5,6,4,1	0.000111111	0.768333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,6,7,7,7,7,1,8,6	0.000111111	0.768444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,6,1,7,7,7,7,1,5,1	0.000111111	0.768556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,6,1,7,7,7,7,1,2,1	0.000111111	0.768667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,4,4,0,6,6,6,7,5,3	0.000111111	0.768778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,4,1,6,7,7,6,1,5,8	0.000111111	0.768889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,4,1,6,6,6,7,1,2,8	0.000111111	0.769	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,4,1,0,6,6,6,1,7,1	0.000111111	0.769111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,3,4,6,6,6,6,1,7,1	0.000111111	0.769222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,3,3,6,6,6,6,7,5,1	0.000111111	0.769333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,3,3,6,6,6,6,3,2,1	0.000111111	0.769444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,3,3,0,6,6,6,1,2,3	0.000111111	0.769556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,6,7,8,8,7,9,10,1	0.000111111	0.769667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,6,7,7,8,9,1,10,1	0.000111111	0.769778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,6,7,7,7,7,8,5,8	0.000111111	0.769889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,6,7,7,7,7,1,8,9	0.000111111	0.77	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,6,1,7,7,7,7,1,8,5	0.000111111	0.770111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,6,7,7,7,7,1,5,3	0.000111111	0.770222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,6,7,7,7,7,1,5,1	0.000111111	0.770333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,6,7,7,7,7,1,3,5	0.000111111	0.770444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,6,0,7,7,7,1,8,5	0.000111111	0.770556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,6,0,7,7,0,1,5,3	0.000111111	0.770667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,4,6,7,7,7,8,9,8	0.000111111	0.770778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,4,6,7,7,6,8,5,8	0.000111111	0.770889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,4,6,7,6,6,1,2,1	0.000111111	0.771	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,4,6,6,6,6,7,5,7	0.000111111	0.771111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,4,6,6,6,6,1,7,3	0.000111111	0.771222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,4,6,6,6,6,1,7,1	0.000111111	0.771333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,4,6,6,6,6,1,5,1	0.000111111	0.771444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,4,0,6,6,6,1,7,1	0.000111111	0.771556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,3,5,1,1,6,6,6,6,7,8,3	0.000111111	0.771667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,2,5,5,6,6,6,6,5,7,5	0.000111111	0.771778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,2,1,6,7,7,7,7,1,2,1	0.000111111	0.771889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,4,5,6,4,7,7,7,7,1,2,1	0.000111111	0.772	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,4,5,4,4,6,7,7,7,4,8,1	0.000111111	0.772111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,4,5,1,4,6,6,6,6,1,5,1	0.000111111	0.772222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,4,5,1,1,6,7,6,6,8,9,1	0.000111111	0.772333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,4,3,4,4,5,6,6,6,4,3,3	0.000111111	0.772444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,4,3,1,1,5,5,5,5,4,2,1	0.000111111	0.772556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,3,5,6,6,7,8,8,8,3,9,3	0.000111111	0.772667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,3,5,6,1,7,7,7,7,3,2,3	0.000111111	0.772778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,3,5,3,1,6,6,6,6,3,7,8	0.000111111	0.772889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,3,5,3,1,0,6,6,6,3,5,3	0.000111111	0.773	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,3,5,1,6,0,7,7,8,3,9,10	0.000111111	0.773111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,3,5,1,1,6,6,7,6,1,8,3	0.000111111	0.773222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,3,6,7,7,7,8,5,3	0.000111111	0.773333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,3,5,1,1,6,6,6,6,1,7,3	0.000111111	0.773444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,3,5,1,1,6,6,6,6,1,2,1	0.000111111	0.773556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,3,3,1,1,5,5,5,5,1,3,1	0.000111111	0.773667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,6,7,8,8,8,8,7,9,1	0.000111111	0.773778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,6,7,8,8,8,8,1,2,1	0.000111111	0.773889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,6,6,7,8,8,8,1,3,1	0.000111111	0.774	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,6,6,7,8,8,7,1,2,1	0.000111111	0.774111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,6,6,7,7,7,7,5,8,1	0.000111111	0.774222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,6,6,7,7,7,7,3,5,1	0.000111111	0.774333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,6,6,7,7,7,7,1,8,1	0.000111111	0.774444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,6,6,7,7,7,7,1,5,1	0.000111111	0.774556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,6,1,7,8,8,8,6,9,3	0.000111111	0.774667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,6,1,7,7,7,7,1,8,9	0.000111111	0.774778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,5,6,6,6,6,1,7,8	0.000111111	0.774889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,0,6,6,6,1,7,8	0.000111111	0.775	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,0,6,6,6,1,3,3	0.000111111	0.775111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,0,6,6,6,1,2,1	0.000111111	0.775222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,5,6,7,8,9,8,10,11,1	0.000111111	0.775333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,5,5,6,6,6,6,5,3,1	0.000111111	0.775444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,5,5,0,6,6,6,5,3,7	0.000111111	0.775556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,5,1,6,6,6,6,7,8,1	0.000111111	0.775667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,5,1,6,6,6,6,5,7,5	0.000111111	0.775778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,5,1,6,6,6,6,5,7,1	0.000111111	0.775889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,5,1,6,6,6,6,1,7,5	0.000111111	0.776	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,5,1,0,6,6,6,7,8,7	0.000111111	0.776111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,5,6,7,7,7,1,3,1	0.000111111	0.776222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,5,6,7,7,7,1,2,1	0.000111111	0.776333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,5,6,6,7,6,5,8,1	0.000111111	0.776444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,0,6,6,6,5,5,1	0.000111111	0.776556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,5,0,6,6,6,1,7,1	0.000111111	0.776667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,5,0,6,6,6,1,3,1	0.000111111	0.776778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,4,5,5,5,5,1,3,1	0.000111111	0.776889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,4,0,5,5,5,1,3,1	0.000111111	0.777	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,4,0,5,5,5,1,2,1	0.000111111	0.777111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,1,5,6,7,7,1,8,1	0.000111111	0.777222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,1,5,6,7,6,1,3,1	0.000111111	0.777333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,1,5,6,6,6,7,3,1	0.000111111	0.777444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,1,5,6,6,6,1,7,3	0.000111111	0.777556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,1,5,6,5,6,1,7,8	0.000111111	0.777667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,1,5,5,5,5,6,7,8	0.000111111	0.777778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,1,5,5,5,5,6,7,1	0.000111111	0.777889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,3,1,1,5,5,5,5,1,6,3	0.000111111	0.778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,7,3,5	0.000111111	0.778111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,7,7,8,9,10,3	0.000111111	0.778222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,7,7,7,8,3,1	0.000111111	0.778333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,7,7,7,1,3,8	0.000111111	0.778444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,7,7,6,8,9,8	0.000111111	0.778556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,7,7,6,1,8,5	0.000111111	0.778667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,7,7,6,1,8,1	0.000111111	0.778778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,7,6,8,1,9,1	0.000111111	0.778889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,7,7,1,5,1	0.000111111	0.779	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,7,1,5,1	0.000111111	0.779111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,7,8,9	0.000111111	0.779222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,7,8,7	0.000111111	0.779333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,7,8,5	0.000111111	0.779444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,7,5,1	0.000111111	0.779556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,7,3,8	0.000111111	0.779667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,5,2,6,1,7,7,7,7,1,3,1	0.000111111	0.779778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,7,2,8	0.000111111	0.779889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,7,2,3	0.000111111	0.78	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,5,7,1	0.000111111	0.780111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,4,7,4	0.000111111	0.780222	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,4,5,4	0.000111111	0.780333	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,3,7,1	0.000111111	0.780444	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,3,5,1	0.000111111	0.780556	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,1,7,8	0.000111111	0.780667	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,1,7,5	0.000111111	0.780778	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,1,5,7	0.000111111	0.780889	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,1,5,3	0.000111111	0.781	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,0,6,6,6,7,8,1	0.000111111	0.781111	<1e-06	>111.123
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,0,6,6,6,7,5,1	0.000111111	0.781222	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,4,5,6,5,1,7,7,7,7,5,8,9	0.000111111	0.781333	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,1,5,6,7,8,9,9,9,10,2,1	0.000111111	0.781444	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,1,5,4,1,6,7,7,7,4,8,4	0.000111111	0.781556	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,1,5,1,6,7,7,8,8,1,5,6	0.000111111	0.781667	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,1,5,1,6,7,7,8,7,1,5,4	0.000111111	0.781778	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,1,5,1,6,7,7,7,7,1,5,8	0.000111111	0.781889	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,1,5,1,1,6,7,7,7,1,8,5	0.000111111	0.782	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,1,5,1,1,6,7,7,7,1,5,1	0.000111111	0.782111	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,1,5,1,1,6,6,6,6,1,7,1	0.000111111	0.782222	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,1,5,1,1,0,6,6,6,1,7,1	0.000111111	0.782333	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,1,4,1,1,5,6,5,6,1,7,1	0.000111111	0.782444	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,1,4,1,1,5,5,6,5,1,7,1	0.000111111	0.782556	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,1,4,1,1,5,5,5,5,1,4,1	0.000111111	0.782667	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,1,4,1,1,5,5,5,5,1,2,1	0.000111111	0.782778	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,1,4,1,1,3,5,5,5,1,4,1	0.000111111	0.782889	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,0,5,4,1,1,6,6,6,6,1,4,1	0.000111111	0.783	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,4,5,6,1,5,7,7,7,7,1,8,9	0.000111111	0.783111	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,4,5,6,1,1,7,8,8,8,1,9,1	0.000111111	0.783222	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,4,1,5,6,1,7,7,7,7,1,8,1	0.000111111	0.783333	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,4,1,5,1,6,7,8,9,8,1,10,6	0.000111111	0.783444	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,4,1,5,1,6,7,7,7,7,1,5,1	0.000111111	0.783556	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,4,1,5,1,6,0,7,7,7,1,8,1	0.000111111	0.783667	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,4,1,5,1,1,6,7,7,6,1,5,1	0.000111111	0.783778	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,4,1,5,1,1,6,6,6,7,1,5,1	0.000111111	0.783889	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,4,1,5,1,1,6,6,6,6,1,7,8	0.000111111	0.784	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,4,1,5,1,1,0,6,6,6,7,8,1	0.000111111	0.784111	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,4,1,5,1,1,0,6,6,6,1,5,7	0.000111111	0.784222	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,3,4,5,1,6,7,7,7,8,1,9,10	0.000111111	0.784333	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,3,4,5,1,1,0,6,6,6,1,5,1	0.000111111	0.784444	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,3,1,4,1,1,0,5,5,5,1,6,1	0.000111111	0.784556	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,5,1,6,1,1,7,7,7,7,1,6,1	0.000111111	0.784667	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,5,1,6,1,1,7,7,7,7,1,2,4	0.000111111	0.784778	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,5,1,4,6,7,8,8,8,8,1,4,1	0.000111111	0.784889	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,5,1,4,6,6,7,7,7,7,1,4,1	0.000111111	0.785	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,5,1,4,5,1,6,6,6,6,1,7,1	0.000111111	0.785111	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,5,1,4,1,1,6,6,6,6,1,7,1	0.000111111	0.785222	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,5,1,4,1,1,0,6,6,6,1,7,8	0.000111111	0.785333	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,3,5,4,5,5,0,6,6,6,7,8,1	0.000111111	0.785444	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,3,5,4,1,5,0,6,6,6,5,7,5	0.000111111	0.785556	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,3,1,5,6,4,7,7,7,7,4,5,1	0.000111111	0.785667	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,3,1,5,1,6,7,7,7,7,1,5,1	0.000111111	0.785778	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,3,1,5,1,6,0,7,7,7,1,5,1	0.000111111	0.785889	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,3,1,5,1,1,6,6,6,6,1,4,1	0.000111111	0.786	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,3,1,4,1,1,5,5,5,5,1,6,1	0.000111111	0.786111	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,1,3,1,4,1,5,6,7,7,7,1,8,9	0.000111111	0.786222	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,3,1,4,1,1,0,5,5,5,1,2,1	0.000111111	0.786333	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,3,1,2,1,1,5,6,6,6,1,2,7	0.000111111	0.786444	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,1,1,5,6,1,0,7,7,7,4,5,4	0.000111111	0.786556	<1e-06	>111.123
0,1,0,0,2,1,1,0,3,4,1,1,5,1,6,7,7,7,7,1,8,1	0.000111111	0.786667	<1e-06	>111.123
