divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,2,0,3,2,4,5,5,5,2	0.001	4.00720242864e-06	0:0.00093663768[&age_median=0.00093663768,age_mean=0.00093663768,age_n=1,age_range={0.00093663768,0.00093663768},age_hpdi_95={0.00093663768,0.00093663768},age_qi_95={0.00093663768,0.00093663768}],1:0.00083990963[&age_median=0.00083990963,age_mean=0.00083990963,age_n=1,age_range={0.00083990963,0.00083990963},age_hpdi_95={0.00083990963,0.00083990963},age_qi_95={0.00083990963,0.00083990963}],2:0.00223755792[&age_median=0.00223755792,age_mean=0.00223755792,age_n=1,age_range={0.00223755792,0.00223755792},age_hpdi_95={0.00223755792,0.00223755792},age_qi_95={0.00223755792,0.00223755792}],3:0.00027868214[&age_median=0.00027868214,age_mean=0.00027868214,age_n=1,age_range={0.00027868214,0.00027868214},age_hpdi_95={0.00027868214,0.00027868214},age_qi_95={0.00027868214,0.00027868214}],4:0.00244267016[&age_median=0.00244267016,age_mean=0.00244267016,age_n=1,age_range={0.00244267016,0.00244267016},age_hpdi_95={0.00244267016,0.00244267016},age_qi_95={0.00244267016,0.00244267016}],5:0.00027795552[&age_median=0.00027795552,age_mean=0.00027795552,age_n=1,age_range={0.00027795552,0.00027795552},age_hpdi_95={0.00027795552,0.00027795552},age_qi_95={0.00027795552,0.00027795552}]
0,1,0,2,0,3,1,0,2,3,1	0.001	4.12649909995e-06	0:0.00390524192[&age_median=0.00390524192,age_mean=0.00390524192,age_n=1,age_range={0.00390524192,0.00390524192},age_hpdi_95={0.00390524192,0.00390524192},age_qi_95={0.00390524192,0.00390524192}],1:0.00197118005[&age_median=0.00197118005,age_mean=0.00197118005,age_n=1,age_range={0.00197118005,0.00197118005},age_hpdi_95={0.00197118005,0.00197118005},age_qi_95={0.00197118005,0.00197118005}],2:0.00266528547[&age_median=0.00266528547,age_mean=0.00266528547,age_n=1,age_range={0.00266528547,0.00266528547},age_hpdi_95={0.00266528547,0.00266528547},age_qi_95={0.00266528547,0.00266528547}],3:0.00324145654[&age_median=0.00324145654,age_mean=0.00324145654,age_n=1,age_range={0.00324145654,0.00324145654},age_hpdi_95={0.00324145654,0.00324145654},age_qi_95={0.00324145654,0.00324145654}]
0,1,0,1,2,3,4,4,5,1,6	0.001	4.24965223948e-06	0:0.00151668654[&age_median=0.00151668654,age_mean=0.00151668654,age_n=1,age_range={0.00151668654,0.00151668654},age_hpdi_95={0.00151668654,0.00151668654},age_qi_95={0.00151668654,0.00151668654}],1:0.00053986598[&age_median=0.00053986598,age_mean=0.00053986598,age_n=1,age_range={0.00053986598,0.00053986598},age_hpdi_95={0.00053986598,0.00053986598},age_qi_95={0.00053986598,0.00053986598}],2:0.00470266944[&age_median=0.00470266944,age_mean=0.00470266944,age_n=1,age_range={0.00470266944,0.00470266944},age_hpdi_95={0.00470266944,0.00470266944},age_qi_95={0.00470266944,0.00470266944}],3:0.00229625181[&age_median=0.00229625181,age_mean=0.00229625181,age_n=1,age_range={0.00229625181,0.00229625181},age_hpdi_95={0.00229625181,0.00229625181},age_qi_95={0.00229625181,0.00229625181}],4:0.00030745225[&age_median=0.00030745225,age_mean=0.00030745225,age_n=1,age_range={0.00030745225,0.00030745225},age_hpdi_95={0.00030745225,0.00030745225},age_qi_95={0.00030745225,0.00030745225}],5:0.00089946153[&age_median=0.00089946153,age_mean=0.00089946153,age_n=1,age_range={0.00089946153,0.00089946153},age_hpdi_95={0.00089946153,0.00089946153},age_qi_95={0.00089946153,0.00089946153}],6:0.00089841086[&age_median=0.00089841086,age_mean=0.00089841086,age_n=1,age_range={0.00089841086,0.00089841086},age_hpdi_95={0.00089841086,0.00089841086},age_qi_95={0.00089841086,0.00089841086}]
0,1,2,3,4,5,1,6,7,4,0	0.001	4.37674971612e-06	0:0.00167878258[&age_median=0.00167878258,age_mean=0.00167878258,age_n=1,age_range={0.00167878258,0.00167878258},age_hpdi_95={0.00167878258,0.00167878258},age_qi_95={0.00167878258,0.00167878258}],1:1.493063e-05[&age_median=1.493063e-05,age_mean=1.493063e-05,age_n=1,age_range={1.493063e-05,1.493063e-05},age_hpdi_95={1.493063e-05,1.493063e-05},age_qi_95={1.493063e-05,1.493063e-05}],2:0.00402930612[&age_median=0.00402930612,age_mean=0.00402930612,age_n=1,age_range={0.00402930612,0.00402930612},age_hpdi_95={0.00402930612,0.00402930612},age_qi_95={0.00402930612,0.00402930612}],3:0.00316553868[&age_median=0.00316553868,age_mean=0.00316553868,age_n=1,age_range={0.00316553868,0.00316553868},age_hpdi_95={0.00316553868,0.00316553868},age_qi_95={0.00316553868,0.00316553868}],4:0.00248494737[&age_median=0.00248494737,age_mean=0.00248494737,age_n=1,age_range={0.00248494737,0.00248494737},age_hpdi_95={0.00248494737,0.00248494737},age_qi_95={0.00248494737,0.00248494737}],5:0.00072811481[&age_median=0.00072811481,age_mean=0.00072811481,age_n=1,age_range={0.00072811481,0.00072811481},age_hpdi_95={0.00072811481,0.00072811481},age_qi_95={0.00072811481,0.00072811481}],6:0.00027976894[&age_median=0.00027976894,age_mean=0.00027976894,age_n=1,age_range={0.00027976894,0.00027976894},age_hpdi_95={0.00027976894,0.00027976894},age_qi_95={0.00027976894,0.00027976894}],7:0.00407734265[&age_median=0.00407734265,age_mean=0.00407734265,age_n=1,age_range={0.00407734265,0.00407734265},age_hpdi_95={0.00407734265,0.00407734265},age_qi_95={0.00407734265,0.00407734265}]
0,1,0,2,3,4,5,5,4,4,2	0.001	4.50782081952e-06	0:0.00241841844[&age_median=0.00241841844,age_mean=0.00241841844,age_n=1,age_range={0.00241841844,0.00241841844},age_hpdi_95={0.00241841844,0.00241841844},age_qi_95={0.00241841844,0.00241841844}],1:0.00062231289[&age_median=0.00062231289,age_mean=0.00062231289,age_n=1,age_range={0.00062231289,0.00062231289},age_hpdi_95={0.00062231289,0.00062231289},age_qi_95={0.00062231289,0.00062231289}],2:0.00110237693[&age_median=0.00110237693,age_mean=0.00110237693,age_n=1,age_range={0.00110237693,0.00110237693},age_hpdi_95={0.00110237693,0.00110237693},age_qi_95={0.00110237693,0.00110237693}],3:0.00063118541[&age_median=0.00063118541,age_mean=0.00063118541,age_n=1,age_range={0.00063118541,0.00063118541},age_hpdi_95={0.00063118541,0.00063118541},age_qi_95={0.00063118541,0.00063118541}],4:0.00236726613[&age_median=0.00236726613,age_mean=0.00236726613,age_n=1,age_range={0.00236726613,0.00236726613},age_hpdi_95={0.00236726613,0.00236726613},age_qi_95={0.00236726613,0.00236726613}],5:0.00135272001[&age_median=0.00135272001,age_mean=0.00135272001,age_n=1,age_range={0.00135272001,0.00135272001},age_hpdi_95={0.00135272001,0.00135272001},age_qi_95={0.00135272001,0.00135272001}]
0,1,2,2,3,2,2,1,0,4,4	0.001	4.64294365534e-06	0:0.0015375938[&age_median=0.0015375938,age_mean=0.0015375938,age_n=1,age_range={0.0015375938,0.0015375938},age_hpdi_95={0.0015375938,0.0015375938},age_qi_95={0.0015375938,0.0015375938}],1:0.00119416647[&age_median=0.00119416647,age_mean=0.00119416647,age_n=1,age_range={0.00119416647,0.00119416647},age_hpdi_95={0.00119416647,0.00119416647},age_qi_95={0.00119416647,0.00119416647}],2:0.00170514018[&age_median=0.00170514018,age_mean=0.00170514018,age_n=1,age_range={0.00170514018,0.00170514018},age_hpdi_95={0.00170514018,0.00170514018},age_qi_95={0.00170514018,0.00170514018}],3:0.00330729557[&age_median=0.00330729557,age_mean=0.00330729557,age_n=1,age_range={0.00330729557,0.00330729557},age_hpdi_95={0.00330729557,0.00330729557},age_qi_95={0.00330729557,0.00330729557}],4:0.00157599705[&age_median=0.00157599705,age_mean=0.00157599705,age_n=1,age_range={0.00157599705,0.00157599705},age_hpdi_95={0.00157599705,0.00157599705},age_qi_95={0.00157599705,0.00157599705}]
0,1,2,3,4,5,6,6,7,8,5	0.001	4.78215727644e-06	0:0.00103846397[&age_median=0.00103846397,age_mean=0.00103846397,age_n=1,age_range={0.00103846397,0.00103846397},age_hpdi_95={0.00103846397,0.00103846397},age_qi_95={0.00103846397,0.00103846397}],1:0.00041923968[&age_median=0.00041923968,age_mean=0.00041923968,age_n=1,age_range={0.00041923968,0.00041923968},age_hpdi_95={0.00041923968,0.00041923968},age_qi_95={0.00041923968,0.00041923968}],2:0.00061649714[&age_median=0.00061649714,age_mean=0.00061649714,age_n=1,age_range={0.00061649714,0.00061649714},age_hpdi_95={0.00061649714,0.00061649714},age_qi_95={0.00061649714,0.00061649714}],3:0.00025508647[&age_median=0.00025508647,age_mean=0.00025508647,age_n=1,age_range={0.00025508647,0.00025508647},age_hpdi_95={0.00025508647,0.00025508647},age_qi_95={0.00025508647,0.00025508647}],4:0.00172883292[&age_median=0.00172883292,age_mean=0.00172883292,age_n=1,age_range={0.00172883292,0.00172883292},age_hpdi_95={0.00172883292,0.00172883292},age_qi_95={0.00172883292,0.00172883292}],5:0.00015192083[&age_median=0.00015192083,age_mean=0.00015192083,age_n=1,age_range={0.00015192083,0.00015192083},age_hpdi_95={0.00015192083,0.00015192083},age_qi_95={0.00015192083,0.00015192083}],6:0.00333890724[&age_median=0.00333890724,age_mean=0.00333890724,age_n=1,age_range={0.00333890724,0.00333890724},age_hpdi_95={0.00333890724,0.00333890724},age_qi_95={0.00333890724,0.00333890724}],7:0.00014566658[&age_median=0.00014566658,age_mean=0.00014566658,age_n=1,age_range={0.00014566658,0.00014566658},age_hpdi_95={0.00014566658,0.00014566658},age_qi_95={0.00014566658,0.00014566658}],8:0.00234317498[&age_median=0.00234317498,age_mean=0.00234317498,age_n=1,age_range={0.00234317498,0.00234317498},age_hpdi_95={0.00234317498,0.00234317498},age_qi_95={0.00234317498,0.00234317498}]
0,1,2,3,4,3,1,2,1,1,0	0.001	4.92552026207e-06	0:0.00066339349[&age_median=0.00066339349,age_mean=0.00066339349,age_n=1,age_range={0.00066339349,0.00066339349},age_hpdi_95={0.00066339349,0.00066339349},age_qi_95={0.00066339349,0.00066339349}],1:0.0005143713[&age_median=0.0005143713,age_mean=0.0005143713,age_n=1,age_range={0.0005143713,0.0005143713},age_hpdi_95={0.0005143713,0.0005143713},age_qi_95={0.0005143713,0.0005143713}],2:0.00134868045[&age_median=0.00134868045,age_mean=0.00134868045,age_n=1,age_range={0.00134868045,0.00134868045},age_hpdi_95={0.00134868045,0.00134868045},age_qi_95={0.00134868045,0.00134868045}],3:0.00050968943[&age_median=0.00050968943,age_mean=0.00050968943,age_n=1,age_range={0.00050968943,0.00050968943},age_hpdi_95={0.00050968943,0.00050968943},age_qi_95={0.00050968943,0.00050968943}],4:0.0006553732[&age_median=0.0006553732,age_mean=0.0006553732,age_n=1,age_range={0.0006553732,0.0006553732},age_hpdi_95={0.0006553732,0.0006553732},age_qi_95={0.0006553732,0.0006553732}]
0,1,2,1,2,0,2,1,2,2,0	0.001	5.07307166509e-06	0:0.00042144582[&age_median=0.00042144582,age_mean=0.00042144582,age_n=1,age_range={0.00042144582,0.00042144582},age_hpdi_95={0.00042144582,0.00042144582},age_qi_95={0.00042144582,0.00042144582}],1:0.00283812648[&age_median=0.00283812648,age_mean=0.00283812648,age_n=1,age_range={0.00283812648,0.00283812648},age_hpdi_95={0.00283812648,0.00283812648},age_qi_95={0.00283812648,0.00283812648}],2:0.00303900462[&age_median=0.00303900462,age_mean=0.00303900462,age_n=1,age_range={0.00303900462,0.00303900462},age_hpdi_95={0.00303900462,0.00303900462},age_qi_95={0.00303900462,0.00303900462}]
0,1,1,2,0,3,1,2,4,5,3	0.001	5.22487006476e-06	0:0.00175521645[&age_median=0.00175521645,age_mean=0.00175521645,age_n=1,age_range={0.00175521645,0.00175521645},age_hpdi_95={0.00175521645,0.00175521645},age_qi_95={0.00175521645,0.00175521645}],1:0.00077976957[&age_median=0.00077976957,age_mean=0.00077976957,age_n=1,age_range={0.00077976957,0.00077976957},age_hpdi_95={0.00077976957,0.00077976957},age_qi_95={0.00077976957,0.00077976957}],2:0.00302662263[&age_median=0.00302662263,age_mean=0.00302662263,age_n=1,age_range={0.00302662263,0.00302662263},age_hpdi_95={0.00302662263,0.00302662263},age_qi_95={0.00302662263,0.00302662263}],3:9.459134e-05[&age_median=9.459134e-05,age_mean=9.459134e-05,age_n=1,age_range={9.459134e-05,9.459134e-05},age_hpdi_95={9.459134e-05,9.459134e-05},age_qi_95={9.459134e-05,9.459134e-05}],4:0.00231381936[&age_median=0.00231381936,age_mean=0.00231381936,age_n=1,age_range={0.00231381936,0.00231381936},age_hpdi_95={0.00231381936,0.00231381936},age_qi_95={0.00231381936,0.00231381936}],5:0.00078422095[&age_median=0.00078422095,age_mean=0.00078422095,age_n=1,age_range={0.00078422095,0.00078422095},age_hpdi_95={0.00078422095,0.00078422095},age_qi_95={0.00078422095,0.00078422095}]
0,0,1,2,3,3,4,2,1,1,1	0.001	5.3809447507e-06	0:0.00286605561[&age_median=0.00286605561,age_mean=0.00286605561,age_n=1,age_range={0.00286605561,0.00286605561},age_hpdi_95={0.00286605561,0.00286605561},age_qi_95={0.00286605561,0.00286605561}],1:0.00205236951[&age_median=0.00205236951,age_mean=0.00205236951,age_n=1,age_range={0.00205236951,0.00205236951},age_hpdi_95={0.00205236951,0.00205236951},age_qi_95={0.00205236951,0.00205236951}],2:0.00105018479[&age_median=0.00105018479,age_mean=0.00105018479,age_n=1,age_range={0.00105018479,0.00105018479},age_hpdi_95={0.00105018479,0.00105018479},age_qi_95={0.00105018479,0.00105018479}],3:0.00289013026[&age_median=0.00289013026,age_mean=0.00289013026,age_n=1,age_range={0.00289013026,0.00289013026},age_hpdi_95={0.00289013026,0.00289013026},age_qi_95={0.00289013026,0.00289013026}],4:0.00133380035[&age_median=0.00133380035,age_mean=0.00133380035,age_n=1,age_range={0.00133380035,0.00133380035},age_hpdi_95={0.00133380035,0.00133380035},age_qi_95={0.00133380035,0.00133380035}]
0,1,1,2,0,3,1,0,4,0,5	0.001	5.54134453898e-06	0:0.00173153999[&age_median=0.00173153999,age_mean=0.00173153999,age_n=1,age_range={0.00173153999,0.00173153999},age_hpdi_95={0.00173153999,0.00173153999},age_qi_95={0.00173153999,0.00173153999}],1:0.00459083252[&age_median=0.00459083252,age_mean=0.00459083252,age_n=1,age_range={0.00459083252,0.00459083252},age_hpdi_95={0.00459083252,0.00459083252},age_qi_95={0.00459083252,0.00459083252}],2:0.00533186364[&age_median=0.00533186364,age_mean=0.00533186364,age_n=1,age_range={0.00533186364,0.00533186364},age_hpdi_95={0.00533186364,0.00533186364},age_qi_95={0.00533186364,0.00533186364}],3:0.00245506573[&age_median=0.00245506573,age_mean=0.00245506573,age_n=1,age_range={0.00245506573,0.00245506573},age_hpdi_95={0.00245506573,0.00245506573},age_qi_95={0.00245506573,0.00245506573}],4:0.00016412666[&age_median=0.00016412666,age_mean=0.00016412666,age_n=1,age_range={0.00016412666,0.00016412666},age_hpdi_95={0.00016412666,0.00016412666},age_qi_95={0.00016412666,0.00016412666}],5:0.0001945811[&age_median=0.0001945811,age_mean=0.0001945811,age_n=1,age_range={0.0001945811,0.0001945811},age_hpdi_95={0.0001945811,0.0001945811},age_qi_95={0.0001945811,0.0001945811}]
0,1,2,3,4,0,5,6,1,1,7	0.001	5.70608895601e-06	0:0.00277137598[&age_median=0.00277137598,age_mean=0.00277137598,age_n=1,age_range={0.00277137598,0.00277137598},age_hpdi_95={0.00277137598,0.00277137598},age_qi_95={0.00277137598,0.00277137598}],1:0.00020268531[&age_median=0.00020268531,age_mean=0.00020268531,age_n=1,age_range={0.00020268531,0.00020268531},age_hpdi_95={0.00020268531,0.00020268531},age_qi_95={0.00020268531,0.00020268531}],2:0.00693820512[&age_median=0.00693820512,age_mean=0.00693820512,age_n=1,age_range={0.00693820512,0.00693820512},age_hpdi_95={0.00693820512,0.00693820512},age_qi_95={0.00693820512,0.00693820512}],3:0.00037766507[&age_median=0.00037766507,age_mean=0.00037766507,age_n=1,age_range={0.00037766507,0.00037766507},age_hpdi_95={0.00037766507,0.00037766507},age_qi_95={0.00037766507,0.00037766507}],4:2.557891e-05[&age_median=2.557891e-05,age_mean=2.557891e-05,age_n=1,age_range={2.557891e-05,2.557891e-05},age_hpdi_95={2.557891e-05,2.557891e-05},age_qi_95={2.557891e-05,2.557891e-05}],5:0.00110590064[&age_median=0.00110590064,age_mean=0.00110590064,age_n=1,age_range={0.00110590064,0.00110590064},age_hpdi_95={0.00110590064,0.00110590064},age_qi_95={0.00110590064,0.00110590064}],6:0.00077227114[&age_median=0.00077227114,age_mean=0.00077227114,age_n=1,age_range={0.00077227114,0.00077227114},age_hpdi_95={0.00077227114,0.00077227114},age_qi_95={0.00077227114,0.00077227114}],7:0.00105847834[&age_median=0.00105847834,age_mean=0.00105847834,age_n=1,age_range={0.00105847834,0.00105847834},age_hpdi_95={0.00105847834,0.00105847834},age_qi_95={0.00105847834,0.00105847834}]
0,1,0,2,3,1,4,3,5,3,2	0.001	5.87520729142e-06	0:0.00020761485[&age_median=0.00020761485,age_mean=0.00020761485,age_n=1,age_range={0.00020761485,0.00020761485},age_hpdi_95={0.00020761485,0.00020761485},age_qi_95={0.00020761485,0.00020761485}],1:0.00255030328[&age_median=0.00255030328,age_mean=0.00255030328,age_n=1,age_range={0.00255030328,0.00255030328},age_hpdi_95={0.00255030328,0.00255030328},age_qi_95={0.00255030328,0.00255030328}],2:0.00558661462[&age_median=0.00558661462,age_mean=0.00558661462,age_n=1,age_range={0.00558661462,0.00558661462},age_hpdi_95={0.00558661462,0.00558661462},age_qi_95={0.00558661462,0.00558661462}],3:0.00025998811[&age_median=0.00025998811,age_mean=0.00025998811,age_n=1,age_range={0.00025998811,0.00025998811},age_hpdi_95={0.00025998811,0.00025998811},age_qi_95={0.00025998811,0.00025998811}],4:0.00100913208[&age_median=0.00100913208,age_mean=0.00100913208,age_n=1,age_range={0.00100913208,0.00100913208},age_hpdi_95={0.00100913208,0.00100913208},age_qi_95={0.00100913208,0.00100913208}],5:0.00103214316[&age_median=0.00103214316,age_mean=0.00103214316,age_n=1,age_range={0.00103214316,0.00103214316},age_hpdi_95={0.00103214316,0.00103214316},age_qi_95={0.00103214316,0.00103214316}]
0,1,2,3,4,5,5,2,6,6,7	0.001	6.04873859807e-06	0:0.00068194483[&age_median=0.00068194483,age_mean=0.00068194483,age_n=1,age_range={0.00068194483,0.00068194483},age_hpdi_95={0.00068194483,0.00068194483},age_qi_95={0.00068194483,0.00068194483}],1:0.00154296423[&age_median=0.00154296423,age_mean=0.00154296423,age_n=1,age_range={0.00154296423,0.00154296423},age_hpdi_95={0.00154296423,0.00154296423},age_qi_95={0.00154296423,0.00154296423}],2:0.00257807452[&age_median=0.00257807452,age_mean=0.00257807452,age_n=1,age_range={0.00257807452,0.00257807452},age_hpdi_95={0.00257807452,0.00257807452},age_qi_95={0.00257807452,0.00257807452}],3:0.00633675005[&age_median=0.00633675005,age_mean=0.00633675005,age_n=1,age_range={0.00633675005,0.00633675005},age_hpdi_95={0.00633675005,0.00633675005},age_qi_95={0.00633675005,0.00633675005}],4:0.00082716022[&age_median=0.00082716022,age_mean=0.00082716022,age_n=1,age_range={0.00082716022,0.00082716022},age_hpdi_95={0.00082716022,0.00082716022},age_qi_95={0.00082716022,0.00082716022}],5:0.00132868535[&age_median=0.00132868535,age_mean=0.00132868535,age_n=1,age_range={0.00132868535,0.00132868535},age_hpdi_95={0.00132868535,0.00132868535},age_qi_95={0.00132868535,0.00132868535}],6:0.00399669901[&age_median=0.00399669901,age_mean=0.00399669901,age_n=1,age_range={0.00399669901,0.00399669901},age_hpdi_95={0.00399669901,0.00399669901},age_qi_95={0.00399669901,0.00399669901}],7:0.0001262616[&age_median=0.0001262616,age_mean=0.0001262616,age_n=1,age_range={0.0001262616,0.0001262616},age_hpdi_95={0.0001262616,0.0001262616},age_qi_95={0.0001262616,0.0001262616}]
0,1,0,2,1,3,3,0,3,2,3	0.001	6.22669263915e-06	0:0.00165910577[&age_median=0.00165910577,age_mean=0.00165910577,age_n=1,age_range={0.00165910577,0.00165910577},age_hpdi_95={0.00165910577,0.00165910577},age_qi_95={0.00165910577,0.00165910577}],1:0.00024761604[&age_median=0.00024761604,age_mean=0.00024761604,age_n=1,age_range={0.00024761604,0.00024761604},age_hpdi_95={0.00024761604,0.00024761604},age_qi_95={0.00024761604,0.00024761604}],2:0.00027656262[&age_median=0.00027656262,age_mean=0.00027656262,age_n=1,age_range={0.00027656262,0.00027656262},age_hpdi_95={0.00027656262,0.00027656262},age_qi_95={0.00027656262,0.00027656262}],3:0.00084388108[&age_median=0.00084388108,age_mean=0.00084388108,age_n=1,age_range={0.00084388108,0.00084388108},age_hpdi_95={0.00084388108,0.00084388108},age_qi_95={0.00084388108,0.00084388108}]
